date,hour,o_zone_id,d_zone_id,volume
2019-10-15,23,21,26,2.0
2019-10-15,6,21,27,4.0
2019-10-16,6,21,27,4.0
2019-10-17,6,21,27,4.0
2019-10-15,7,21,27,6.0
2019-10-16,7,21,27,6.0
2019-10-17,7,21,27,3.0
2019-10-15,8,21,27,3.0
2019-10-16,8,21,27,6.0
2019-10-17,8,21,27,5.0
2019-10-15,9,21,27,3.0
2019-10-16,9,21,27,1.0
2019-10-17,9,21,27,3.0
2019-10-15,10,21,27,2.0
2019-10-17,10,21,27,1.0
2019-10-15,11,21,27,1.0
2019-10-15,12,21,27,3.0
2019-10-16,12,21,27,1.0
2019-10-17,12,21,27,1.0
2019-10-16,13,21,27,1.0
2019-10-17,13,21,27,1.0
2019-10-16,14,21,27,1.0
2019-10-17,14,21,27,1.0
2019-10-17,17,21,27,1.0
2019-10-17,18,21,27,1.0
2019-10-15,19,21,27,2.0
2019-10-17,19,21,27,1.0
2019-10-15,20,21,27,1.0
2019-10-16,20,21,27,1.0
2019-10-17,20,21,27,1.0
2019-10-17,21,21,27,1.0
2019-10-15,22,21,27,1.0
2019-10-16,23,21,27,1.0
2019-10-15,5,21,29,34.0
2019-10-16,5,21,29,30.0
2019-10-17,5,21,29,32.0
2019-10-15,6,21,29,82.0
2019-10-16,6,21,29,81.0
2019-10-17,6,21,29,89.0
2019-10-15,7,21,29,136.0
2019-10-16,7,21,29,133.0
2019-10-17,7,21,29,157.0
2019-10-15,8,21,29,295.0
2019-10-16,8,21,29,252.0
2019-10-17,8,21,29,246.0
2019-10-15,9,21,29,213.0
2019-10-16,9,21,29,193.0
2019-10-17,9,21,29,203.0
2019-10-15,10,21,29,79.0
2019-10-16,10,21,29,83.0
2019-10-17,10,21,29,100.0
2019-10-15,11,21,29,43.0
2019-10-16,11,21,29,46.0
2019-10-17,11,21,29,33.0
2019-10-15,12,21,29,33.0
2019-10-16,12,21,29,38.0
2019-10-17,12,21,29,36.0
2019-10-15,13,21,29,28.0
2019-10-16,13,21,29,38.0
2019-10-17,13,21,29,36.0
2019-10-15,14,21,29,30.0
2019-10-16,14,21,29,26.0
2019-10-17,14,21,29,21.0
2019-10-15,15,21,29,24.0
2019-10-16,15,21,29,23.0
2019-10-17,15,21,29,41.0
2019-10-15,16,21,29,26.0
2019-10-16,16,21,29,22.0
2019-10-17,16,21,29,34.0
2019-10-15,17,21,29,13.0
2019-10-16,17,21,29,16.0
2019-10-17,17,21,29,27.0
2019-10-15,18,21,29,13.0
2019-10-16,18,21,29,15.0
2019-10-17,18,21,29,13.0
2019-10-15,19,21,29,6.0
2019-10-16,19,21,29,5.0
2019-10-17,19,21,29,2.0
2019-10-15,20,21,29,5.0
2019-10-16,20,21,29,2.0
2019-10-17,20,21,29,5.0
2019-10-15,21,21,29,2.0
2019-10-17,21,21,29,4.0
2019-10-15,22,21,29,4.0
2019-10-16,22,21,29,3.0
2019-10-17,22,21,29,6.0
2019-10-16,23,21,29,1.0
2019-10-17,23,21,29,1.0
2019-10-15,6,21,30,3.0
2019-10-16,6,21,30,2.0
2019-10-17,6,21,30,2.0
2019-10-15,7,21,30,10.0
2019-10-16,7,21,30,9.0
2019-10-17,7,21,30,9.0
2019-10-15,8,21,30,11.0
2019-10-16,8,21,30,12.0
2019-10-17,8,21,30,9.0
2019-10-15,9,21,30,12.0
2019-10-16,9,21,30,3.0
2019-10-17,9,21,30,3.0
2019-10-15,10,21,30,3.0
2019-10-16,10,21,30,5.0
2019-10-17,10,21,30,3.0
2019-10-15,11,21,30,4.0
2019-10-16,11,21,30,3.0
2019-10-17,11,21,30,2.0
2019-10-15,12,21,30,1.0
2019-10-16,12,21,30,1.0
2019-10-17,12,21,30,1.0
2019-10-15,13,21,30,2.0
2019-10-16,13,21,30,5.0
2019-10-17,13,21,30,3.0
2019-10-16,14,21,30,5.0
2019-10-17,14,21,30,1.0
2019-10-15,15,21,30,3.0
2019-10-16,15,21,30,2.0
2019-10-17,15,21,30,2.0
2019-10-15,16,21,30,7.0
2019-10-16,16,21,30,5.0
2019-10-17,16,21,30,8.0
2019-10-15,17,21,30,4.0
2019-10-16,17,21,30,6.0
2019-10-17,17,21,30,7.0
2019-10-15,18,21,30,9.0
2019-10-16,18,21,30,12.0
2019-10-17,18,21,30,4.0
2019-10-15,19,21,30,1.0
2019-10-17,19,21,30,3.0
2019-10-16,20,21,30,1.0
2019-10-17,20,21,30,1.0
2019-10-15,21,21,30,1.0
2019-10-16,21,21,30,2.0
2019-10-17,21,21,30,1.0
2019-10-17,22,21,30,3.0
2019-10-15,23,21,30,1.0
2019-10-16,23,21,30,1.0
2019-10-16,6,21,31,1.0
2019-10-16,7,21,31,1.0
2019-10-17,7,21,31,1.0
2019-10-16,9,21,31,1.0
2019-10-15,10,21,31,1.0
2019-10-17,10,21,31,1.0
2019-10-15,13,21,31,1.0
2019-10-16,17,21,31,1.0
2019-10-17,17,21,31,3.0
2019-10-15,18,21,31,1.0
2019-10-16,19,21,31,1.0
2019-10-17,19,21,31,1.0
2019-10-15,20,21,31,2.0
2019-10-16,20,21,31,2.0
2019-10-17,20,21,31,1.0
2019-10-16,21,21,31,1.0
2019-10-17,6,21,32,1.0
2019-10-15,7,21,32,1.0
2019-10-15,8,21,32,1.0
2019-10-16,8,21,32,1.0
2019-10-17,8,21,32,2.0
2019-10-16,9,21,32,1.0
2019-10-15,10,21,32,1.0
2019-10-16,10,21,32,4.0
2019-10-17,10,21,32,1.0
2019-10-15,11,21,32,1.0
2019-10-16,11,21,32,2.0
2019-10-17,12,21,32,3.0
2019-10-17,13,21,32,1.0
2019-10-15,14,21,32,1.0
2019-10-16,15,21,32,1.0
2019-10-17,15,21,32,1.0
2019-10-16,17,21,32,1.0
2019-10-17,17,21,32,1.0
2019-10-16,18,21,32,1.0
2019-10-17,19,21,32,1.0
2019-10-15,22,21,32,1.0
2019-10-17,23,21,32,1.0
2019-10-15,6,21,33,2.0
2019-10-16,6,21,33,1.0
2019-10-17,6,21,33,1.0
2019-10-15,7,21,33,6.0
2019-10-16,7,21,33,7.0
2019-10-17,7,21,33,6.0
2019-10-15,8,21,33,4.0
2019-10-16,8,21,33,4.0
2019-10-17,8,21,33,5.0
2019-10-15,9,21,33,2.0
2019-10-16,9,21,33,2.0
2019-10-17,9,21,33,2.0
2019-10-15,10,21,33,2.0
2019-10-15,11,21,33,2.0
2019-10-17,11,21,33,1.0
2019-10-15,12,21,33,1.0
2019-10-15,14,21,33,2.0
2019-10-16,14,21,33,4.0
2019-10-17,14,21,33,2.0
2019-10-15,15,21,33,2.0
2019-10-17,15,21,33,1.0
2019-10-15,16,21,33,1.0
2019-10-16,16,21,33,1.0
2019-10-17,16,21,33,1.0
2019-10-15,17,21,33,1.0
2019-10-15,18,21,33,1.0
2019-10-17,18,21,33,1.0
2019-10-16,19,21,33,1.0
2019-10-17,19,21,33,1.0
2019-10-15,20,21,33,1.0
2019-10-17,20,21,33,1.0
2019-10-17,7,21,34,1.0
2019-10-17,8,21,34,1.0
2019-10-15,9,21,34,1.0
2019-10-15,10,21,34,1.0
2019-10-16,10,21,34,1.0
2019-10-17,10,21,34,3.0
2019-10-15,12,21,34,2.0
2019-10-15,13,21,34,1.0
2019-10-16,13,21,34,1.0
2019-10-15,16,21,34,1.0
2019-10-16,16,21,34,1.0
2019-10-15,17,21,34,4.0
2019-10-16,17,21,34,2.0
2019-10-17,17,21,34,1.0
2019-10-15,18,21,34,2.0
2019-10-16,18,21,34,2.0
2019-10-17,18,21,34,4.0
2019-10-15,19,21,34,1.0
2019-10-16,19,21,34,2.0
2019-10-17,19,21,34,4.0
2019-10-16,20,21,34,2.0
2019-10-17,20,21,34,2.0
2019-10-15,21,21,34,1.0
2019-10-15,22,21,34,1.0
2019-10-15,6,21,35,4.0
2019-10-16,6,21,35,2.0
2019-10-17,6,21,35,1.0
2019-10-15,7,21,35,1.0
2019-10-16,7,21,35,2.0
2019-10-17,7,21,35,3.0
2019-10-15,8,21,35,1.0
2019-10-16,8,21,35,1.0
2019-10-15,9,21,35,2.0
2019-10-17,9,21,35,4.0
2019-10-17,10,21,35,2.0
2019-10-15,11,21,35,1.0
2019-10-16,11,21,35,1.0
2019-10-17,11,21,35,1.0
2019-10-15,14,21,35,2.0
2019-10-16,14,21,35,1.0
2019-10-17,14,21,35,1.0
2019-10-16,15,21,35,3.0
2019-10-17,15,21,35,1.0
2019-10-15,16,21,35,1.0
2019-10-16,16,21,35,1.0
2019-10-17,16,21,35,1.0
2019-10-15,17,21,35,3.0
2019-10-16,17,21,35,1.0
2019-10-17,17,21,35,1.0
2019-10-15,18,21,35,3.0
2019-10-16,18,21,35,2.0
2019-10-17,18,21,35,3.0
2019-10-15,19,21,35,2.0
2019-10-16,19,21,35,2.0
2019-10-15,20,21,35,1.0
2019-10-16,20,21,35,2.0
2019-10-16,21,21,35,1.0
2019-10-15,22,21,35,2.0
2019-10-16,22,21,35,2.0
2019-10-17,22,21,35,1.0
2019-10-16,8,21,36,3.0
2019-10-17,8,21,36,2.0
2019-10-17,9,21,36,1.0
2019-10-16,10,21,36,1.0
2019-10-15,11,21,36,1.0
2019-10-17,11,21,36,1.0
2019-10-15,12,21,36,1.0
2019-10-16,12,21,36,1.0
2019-10-15,14,21,36,1.0
2019-10-16,14,21,36,1.0
2019-10-16,15,21,36,1.0
2019-10-17,15,21,36,2.0
2019-10-15,16,21,36,2.0
2019-10-16,16,21,36,3.0
2019-10-17,16,21,36,3.0
2019-10-15,17,21,36,5.0
2019-10-16,17,21,36,8.0
2019-10-17,17,21,36,5.0
2019-10-15,18,21,36,6.0
2019-10-16,18,21,36,3.0
2019-10-17,18,21,36,5.0
2019-10-15,19,21,36,1.0
2019-10-16,19,21,36,3.0
2019-10-17,19,21,36,3.0
2019-10-16,20,21,36,1.0
2019-10-16,21,21,36,1.0
2019-10-17,21,21,36,1.0
2019-10-15,22,21,36,1.0
2019-10-15,23,21,36,1.0
2019-10-15,6,21,37,1.0
2019-10-16,6,21,37,2.0
2019-10-17,6,21,37,1.0
2019-10-15,7,21,37,6.0
2019-10-16,7,21,37,7.0
2019-10-17,7,21,37,6.0
2019-10-15,8,21,37,5.0
2019-10-16,8,21,37,6.0
2019-10-17,8,21,37,5.0
2019-10-15,9,21,37,5.0
2019-10-16,9,21,37,2.0
2019-10-17,9,21,37,3.0
2019-10-15,10,21,37,3.0
2019-10-16,10,21,37,5.0
2019-10-17,10,21,37,2.0
2019-10-15,11,21,37,4.0
2019-10-16,11,21,37,2.0
2019-10-17,11,21,37,2.0
2019-10-15,12,21,37,1.0
2019-10-16,12,21,37,2.0
2019-10-17,12,21,37,6.0
2019-10-15,13,21,37,2.0
2019-10-16,13,21,37,3.0
2019-10-15,14,21,37,2.0
2019-10-16,14,21,37,4.0
2019-10-17,14,21,37,4.0
2019-10-15,15,21,37,5.0
2019-10-16,15,21,37,1.0
2019-10-17,15,21,37,4.0
2019-10-15,16,21,37,3.0
2019-10-16,16,21,37,7.0
2019-10-17,16,21,37,6.0
2019-10-15,17,21,37,7.0
2019-10-16,17,21,37,6.0
2019-10-17,17,21,37,12.0
2019-10-15,18,21,37,5.0
2019-10-16,18,21,37,3.0
2019-10-17,18,21,37,5.0
2019-10-15,19,21,37,2.0
2019-10-16,19,21,37,3.0
2019-10-17,19,21,37,2.0
2019-10-15,20,21,37,5.0
2019-10-16,20,21,37,1.0
2019-10-17,20,21,37,2.0
2019-10-15,22,21,37,1.0
2019-10-16,22,21,37,1.0
2019-10-17,22,21,37,2.0
2019-10-15,23,21,37,1.0
2019-10-16,23,21,37,1.0
2019-10-15,5,21,38,36.0
2019-10-16,5,21,38,32.0
2019-10-17,5,21,38,30.0
2019-10-15,6,21,38,53.0
2019-10-16,6,21,38,60.0
2019-10-17,6,21,38,54.0
2019-10-15,7,21,38,72.0
2019-10-16,7,21,38,83.0
2019-10-17,7,21,38,74.0
2019-10-15,8,21,38,118.0
2019-10-16,8,21,38,111.0
2019-10-17,8,21,38,125.0
2019-10-15,9,21,38,97.0
2019-10-16,9,21,38,89.0
2019-10-17,9,21,38,86.0
2019-10-15,10,21,38,57.0
2019-10-16,10,21,38,52.0
2019-10-17,10,21,38,51.0
2019-10-15,11,21,38,46.0
2019-10-16,11,21,38,40.0
2019-10-17,11,21,38,35.0
2019-10-15,12,21,38,40.0
2019-10-16,12,21,38,37.0
2019-10-17,12,21,38,29.0
2019-10-15,13,21,38,25.0
2019-10-16,13,21,38,39.0
2019-10-17,13,21,38,39.0
2019-10-15,14,21,38,21.0
2019-10-16,14,21,38,22.0
2019-10-17,14,21,38,28.0
2019-10-15,15,21,38,38.0
2019-10-16,15,21,38,22.0
2019-10-17,15,21,38,29.0
2019-10-15,16,21,38,22.0
2019-10-16,16,21,38,19.0
2019-10-17,16,21,38,18.0
2019-10-15,17,21,38,21.0
2019-10-16,17,21,38,20.0
2019-10-17,17,21,38,26.0
2019-10-15,18,21,38,21.0
2019-10-16,18,21,38,18.0
2019-10-17,18,21,38,27.0
2019-10-15,19,21,38,12.0
2019-10-16,19,21,38,9.0
2019-10-17,19,21,38,14.0
2019-10-15,20,21,38,3.0
2019-10-16,20,21,38,9.0
2019-10-17,20,21,38,8.0
2019-10-15,21,21,38,6.0
2019-10-16,21,21,38,7.0
2019-10-17,21,21,38,9.0
2019-10-15,22,21,38,6.0
2019-10-16,22,21,38,4.0
2019-10-17,22,21,38,5.0
2019-10-15,23,21,38,3.0
2019-10-16,23,21,38,4.0
2019-10-17,23,21,38,5.0
2019-10-15,6,21,39,6.0
2019-10-16,6,21,39,7.0
2019-10-17,6,21,39,5.0
2019-10-15,7,21,39,4.0
2019-10-16,7,21,39,6.0
2019-10-17,7,21,39,8.0
2019-10-15,8,21,39,8.0
2019-10-16,8,21,39,1.0
2019-10-17,8,21,39,3.0
2019-10-15,9,21,39,2.0
2019-10-16,9,21,39,2.0
2019-10-17,9,21,39,2.0
2019-10-16,10,21,39,4.0
2019-10-15,11,21,39,5.0
2019-10-16,11,21,39,3.0
2019-10-17,11,21,39,6.0
2019-10-15,12,21,39,3.0
2019-10-16,12,21,39,2.0
2019-10-17,12,21,39,5.0
2019-10-15,13,21,39,7.0
2019-10-16,13,21,39,7.0
2019-10-17,13,21,39,7.0
2019-10-15,14,21,39,6.0
2019-10-16,14,21,39,1.0
2019-10-17,14,21,39,5.0
2019-10-15,15,21,39,4.0
2019-10-16,15,21,39,5.0
2019-10-17,15,21,39,5.0
2019-10-15,16,21,39,4.0
2019-10-16,16,21,39,8.0
2019-10-17,16,21,39,9.0
2019-10-15,17,21,39,10.0
2019-10-16,17,21,39,12.0
2019-10-17,17,21,39,13.0
2019-10-15,18,21,39,14.0
2019-10-16,18,21,39,7.0
2019-10-17,18,21,39,10.0
2019-10-15,19,21,39,7.0
2019-10-16,19,21,39,8.0
2019-10-17,19,21,39,4.0
2019-10-15,20,21,39,1.0
2019-10-16,20,21,39,7.0
2019-10-17,20,21,39,8.0
2019-10-15,21,21,39,1.0
2019-10-16,21,21,39,1.0
2019-10-17,21,21,39,3.0
2019-10-15,22,21,39,1.0
2019-10-17,22,21,39,2.0
2019-10-16,23,21,39,1.0
2019-10-15,5,21,40,1.0
2019-10-16,5,21,40,1.0
2019-10-15,6,21,40,1.0
2019-10-16,6,21,40,1.0
2019-10-17,6,21,40,1.0
2019-10-15,7,21,40,7.0
2019-10-16,7,21,40,8.0
2019-10-17,7,21,40,10.0
2019-10-15,8,21,40,7.0
2019-10-16,8,21,40,1.0
2019-10-17,8,21,40,4.0
2019-10-15,9,21,40,4.0
2019-10-16,9,21,40,9.0
2019-10-17,9,21,40,3.0
2019-10-15,10,21,40,2.0
2019-10-16,10,21,40,3.0
2019-10-17,10,21,40,6.0
2019-10-15,11,21,40,3.0
2019-10-16,11,21,40,3.0
2019-10-17,11,21,40,2.0
2019-10-15,12,21,40,2.0
2019-10-16,12,21,40,2.0
2019-10-17,12,21,40,4.0
2019-10-15,13,21,40,4.0
2019-10-16,13,21,40,7.0
2019-10-17,13,21,40,2.0
2019-10-15,14,21,40,3.0
2019-10-16,14,21,40,5.0
2019-10-17,14,21,40,4.0
2019-10-15,15,21,40,2.0
2019-10-16,15,21,40,8.0
2019-10-17,15,21,40,3.0
2019-10-15,16,21,40,2.0
2019-10-16,16,21,40,3.0
2019-10-17,16,21,40,3.0
2019-10-15,17,21,40,5.0
2019-10-16,17,21,40,4.0
2019-10-17,17,21,40,3.0
2019-10-15,18,21,40,3.0
2019-10-16,18,21,40,2.0
2019-10-17,18,21,40,3.0
2019-10-15,19,21,40,1.0
2019-10-16,19,21,40,2.0
2019-10-17,19,21,40,1.0
2019-10-15,20,21,40,3.0
2019-10-16,20,21,40,1.0
2019-10-16,21,21,40,1.0
2019-10-16,22,21,40,2.0
2019-10-15,5,21,41,2.0
2019-10-16,5,21,41,2.0
2019-10-17,5,21,41,3.0
2019-10-15,6,21,41,11.0
2019-10-16,6,21,41,12.0
2019-10-17,6,21,41,18.0
2019-10-15,7,21,41,23.0
2019-10-16,7,21,41,15.0
2019-10-17,7,21,41,29.0
2019-10-15,8,21,41,28.0
2019-10-16,8,21,41,29.0
2019-10-17,8,21,41,23.0
2019-10-15,9,21,41,17.0
2019-10-16,9,21,41,21.0
2019-10-17,9,21,41,14.0
2019-10-15,10,21,41,12.0
2019-10-16,10,21,41,11.0
2019-10-17,10,21,41,14.0
2019-10-15,11,21,41,9.0
2019-10-16,11,21,41,14.0
2019-10-17,11,21,41,10.0
2019-10-15,12,21,41,17.0
2019-10-16,12,21,41,12.0
2019-10-17,12,21,41,17.0
2019-10-15,13,21,41,13.0
2019-10-16,13,21,41,11.0
2019-10-17,13,21,41,13.0
2019-10-15,14,21,41,11.0
2019-10-16,14,21,41,13.0
2019-10-17,14,21,41,11.0
2019-10-15,15,21,41,13.0
2019-10-16,15,21,41,14.0
2019-10-17,15,21,41,14.0
2019-10-15,16,21,41,23.0
2019-10-16,16,21,41,21.0
2019-10-17,16,21,41,15.0
2019-10-15,17,21,41,28.0
2019-10-16,17,21,41,29.0
2019-10-17,17,21,41,28.0
2019-10-15,18,21,41,17.0
2019-10-16,18,21,41,14.0
2019-10-17,18,21,41,18.0
2019-10-15,19,21,41,11.0
2019-10-16,19,21,41,9.0
2019-10-17,19,21,41,8.0
2019-10-15,20,21,41,5.0
2019-10-16,20,21,41,6.0
2019-10-17,20,21,41,3.0
2019-10-15,21,21,41,2.0
2019-10-16,21,21,41,2.0
2019-10-17,21,21,41,2.0
2019-10-15,22,21,41,1.0
2019-10-16,22,21,41,2.0
2019-10-17,22,21,41,3.0
2019-10-16,23,21,41,2.0
2019-10-15,6,21,42,3.0
2019-10-16,6,21,42,2.0
2019-10-15,7,21,42,1.0
2019-10-16,7,21,42,3.0
2019-10-17,7,21,42,5.0
2019-10-15,8,21,42,5.0
2019-10-16,8,21,42,3.0
2019-10-17,8,21,42,4.0
2019-10-15,9,21,42,1.0
2019-10-16,9,21,42,1.0
2019-10-17,9,21,42,1.0
2019-10-15,10,21,42,1.0
2019-10-16,10,21,42,2.0
2019-10-16,13,21,42,1.0
2019-10-17,13,21,42,1.0
2019-10-16,14,21,42,1.0
2019-10-15,15,21,42,1.0
2019-10-16,15,21,42,1.0
2019-10-17,15,21,42,1.0
2019-10-15,16,21,42,1.0
2019-10-15,17,21,42,2.0
2019-10-16,17,21,42,1.0
2019-10-15,18,21,42,1.0
2019-10-17,18,21,42,3.0
2019-10-16,19,21,42,1.0
2019-10-15,20,21,42,1.0
2019-10-17,20,21,42,2.0
2019-10-15,6,21,43,4.0
2019-10-16,6,21,43,4.0
2019-10-17,6,21,43,9.0
2019-10-15,7,21,43,12.0
2019-10-16,7,21,43,6.0
2019-10-17,7,21,43,7.0
2019-10-15,8,21,43,2.0
2019-10-16,8,21,43,9.0
2019-10-17,8,21,43,6.0
2019-10-15,9,21,43,5.0
2019-10-16,9,21,43,7.0
2019-10-17,9,21,43,11.0
2019-10-15,10,21,43,1.0
2019-10-16,10,21,43,7.0
2019-10-17,10,21,43,8.0
2019-10-15,11,21,43,1.0
2019-10-16,11,21,43,3.0
2019-10-17,11,21,43,10.0
2019-10-15,12,21,43,4.0
2019-10-16,12,21,43,5.0
2019-10-17,12,21,43,3.0
2019-10-15,13,21,43,2.0
2019-10-16,13,21,43,3.0
2019-10-17,13,21,43,2.0
2019-10-15,14,21,43,3.0
2019-10-16,14,21,43,4.0
2019-10-17,14,21,43,5.0
2019-10-16,15,21,43,3.0
2019-10-16,16,21,43,6.0
2019-10-17,16,21,43,3.0
2019-10-15,17,21,43,3.0
2019-10-16,17,21,43,5.0
2019-10-17,17,21,43,3.0
2019-10-15,18,21,43,2.0
2019-10-16,18,21,43,1.0
2019-10-17,18,21,43,1.0
2019-10-16,19,21,43,2.0
2019-10-17,19,21,43,4.0
2019-10-15,20,21,43,3.0
2019-10-16,20,21,43,6.0
2019-10-17,20,21,43,2.0
2019-10-15,21,21,43,2.0
2019-10-16,21,21,43,5.0
2019-10-17,21,21,43,6.0
2019-10-15,22,21,43,3.0
2019-10-16,22,21,43,2.0
2019-10-17,22,21,43,1.0
2019-10-15,23,21,43,1.0
2019-10-15,6,21,44,11.0
2019-10-16,6,21,44,7.0
2019-10-17,6,21,44,8.0
2019-10-15,7,21,44,16.0
2019-10-16,7,21,44,11.0
2019-10-17,7,21,44,16.0
2019-10-15,8,21,44,3.0
2019-10-16,8,21,44,7.0
2019-10-17,8,21,44,7.0
2019-10-15,9,21,44,6.0
2019-10-16,9,21,44,5.0
2019-10-17,9,21,44,2.0
2019-10-15,10,21,44,2.0
2019-10-16,10,21,44,2.0
2019-10-17,10,21,44,2.0
2019-10-15,11,21,44,1.0
2019-10-16,11,21,44,6.0
2019-10-17,11,21,44,2.0
2019-10-15,12,21,44,3.0
2019-10-16,12,21,44,4.0
2019-10-17,12,21,44,3.0
2019-10-15,13,21,44,3.0
2019-10-16,13,21,44,3.0
2019-10-17,13,21,44,2.0
2019-10-15,14,21,44,5.0
2019-10-16,14,21,44,5.0
2019-10-17,14,21,44,2.0
2019-10-15,15,21,44,5.0
2019-10-16,15,21,44,2.0
2019-10-17,15,21,44,6.0
2019-10-15,16,21,44,5.0
2019-10-16,16,21,44,5.0
2019-10-17,16,21,44,3.0
2019-10-15,17,21,44,9.0
2019-10-16,17,21,44,5.0
2019-10-17,17,21,44,3.0
2019-10-15,18,21,44,6.0
2019-10-16,18,21,44,7.0
2019-10-17,18,21,44,5.0
2019-10-15,19,21,44,5.0
2019-10-16,19,21,44,4.0
2019-10-17,19,21,44,4.0
2019-10-15,20,21,44,5.0
2019-10-16,20,21,44,1.0
2019-10-17,20,21,44,4.0
2019-10-15,21,21,44,4.0
2019-10-16,21,21,44,2.0
2019-10-17,21,21,44,4.0
2019-10-15,22,21,44,2.0
2019-10-17,22,21,44,2.0
2019-10-17,23,21,44,1.0
2019-10-15,6,21,45,3.0
2019-10-16,6,21,45,5.0
2019-10-17,6,21,45,3.0
2019-10-15,7,21,45,2.0
2019-10-17,7,21,45,4.0
2019-10-15,8,21,45,2.0
2019-10-16,8,21,45,3.0
2019-10-17,8,21,45,2.0
2019-10-15,9,21,45,1.0
2019-10-16,9,21,45,1.0
2019-10-17,9,21,45,1.0
2019-10-16,11,21,45,1.0
2019-10-17,11,21,45,1.0
2019-10-16,14,21,45,2.0
2019-10-15,16,21,45,2.0
2019-10-16,17,21,45,1.0
2019-10-17,17,21,45,1.0
2019-10-15,18,21,45,1.0
2019-10-16,18,21,45,2.0
2019-10-17,18,21,45,1.0
2019-10-15,19,21,45,1.0
2019-10-16,20,21,45,1.0
2019-10-16,21,21,45,1.0
2019-10-17,21,21,45,2.0
2019-10-16,22,21,45,1.0
2019-10-17,22,21,45,1.0
2019-10-15,6,21,46,10.0
2019-10-16,6,21,46,7.0
2019-10-17,6,21,46,12.0
2019-10-15,7,21,46,18.0
2019-10-16,7,21,46,15.0
2019-10-17,7,21,46,22.0
2019-10-15,8,21,46,14.0
2019-10-16,8,21,46,11.0
2019-10-17,8,21,46,11.0
2019-10-15,9,21,46,3.0
2019-10-16,9,21,46,3.0
2019-10-17,9,21,46,6.0
2019-10-15,10,21,46,4.0
2019-10-16,10,21,46,5.0
2019-10-17,10,21,46,7.0
2019-10-15,11,21,46,2.0
2019-10-16,11,21,46,1.0
2019-10-17,11,21,46,3.0
2019-10-15,12,21,46,6.0
2019-10-16,12,21,46,4.0
2019-10-17,12,21,46,2.0
2019-10-15,13,21,46,4.0
2019-10-16,13,21,46,2.0
2019-10-17,13,21,46,4.0
2019-10-15,14,21,46,4.0
2019-10-16,14,21,46,3.0
2019-10-17,14,21,46,1.0
2019-10-15,15,21,46,8.0
2019-10-16,15,21,46,3.0
2019-10-17,15,21,46,8.0
2019-10-15,16,21,46,5.0
2019-10-16,16,21,46,6.0
2019-10-17,16,21,46,4.0
2019-10-15,17,21,46,3.0
2019-10-16,17,21,46,10.0
2019-10-17,17,21,46,6.0
2019-10-15,18,21,46,5.0
2019-10-16,18,21,46,6.0
2019-10-17,18,21,46,7.0
2019-10-15,19,21,46,7.0
2019-10-16,19,21,46,2.0
2019-10-17,19,21,46,2.0
2019-10-15,20,21,46,1.0
2019-10-16,20,21,46,2.0
2019-10-17,20,21,46,4.0
2019-10-15,21,21,46,2.0
2019-10-15,22,21,46,1.0
2019-10-16,22,21,46,1.0
2019-10-17,22,21,46,1.0
2019-10-17,23,21,46,1.0
2019-10-15,6,21,47,7.0
2019-10-16,6,21,47,9.0
2019-10-17,6,21,47,10.0
2019-10-15,7,21,47,18.0
2019-10-16,7,21,47,13.0
2019-10-17,7,21,47,12.0
2019-10-15,8,21,47,13.0
2019-10-16,8,21,47,12.0
2019-10-17,8,21,47,13.0
2019-10-15,9,21,47,4.0
2019-10-16,9,21,47,8.0
2019-10-17,9,21,47,12.0
2019-10-15,10,21,47,5.0
2019-10-16,10,21,47,6.0
2019-10-17,10,21,47,7.0
2019-10-15,11,21,47,3.0
2019-10-16,11,21,47,4.0
2019-10-17,11,21,47,3.0
2019-10-15,12,21,47,2.0
2019-10-16,12,21,47,4.0
2019-10-17,12,21,47,7.0
2019-10-15,13,21,47,3.0
2019-10-16,13,21,47,4.0
2019-10-17,13,21,47,1.0
2019-10-15,14,21,47,2.0
2019-10-16,14,21,47,1.0
2019-10-17,14,21,47,5.0
2019-10-15,15,21,47,2.0
2019-10-16,15,21,47,2.0
2019-10-17,15,21,47,8.0
2019-10-15,16,21,47,7.0
2019-10-16,16,21,47,4.0
2019-10-17,16,21,47,6.0
2019-10-15,17,21,47,4.0
2019-10-16,17,21,47,5.0
2019-10-17,17,21,47,5.0
2019-10-15,18,21,47,2.0
2019-10-16,18,21,47,4.0
2019-10-17,18,21,47,3.0
2019-10-15,19,21,47,2.0
2019-10-16,19,21,47,1.0
2019-10-17,19,21,47,2.0
2019-10-15,20,21,47,4.0
2019-10-15,21,21,47,1.0
2019-10-16,21,21,47,3.0
2019-10-16,22,21,47,1.0
2019-10-17,22,21,47,1.0
2019-10-15,6,21,48,3.0
2019-10-16,6,21,48,2.0
2019-10-17,6,21,48,4.0
2019-10-15,7,21,48,3.0
2019-10-16,7,21,48,5.0
2019-10-17,7,21,48,5.0
2019-10-15,8,21,48,6.0
2019-10-16,8,21,48,3.0
2019-10-17,8,21,48,8.0
2019-10-15,9,21,48,5.0
2019-10-16,9,21,48,4.0
2019-10-17,9,21,48,3.0
2019-10-15,10,21,48,2.0
2019-10-16,10,21,48,2.0
2019-10-15,12,21,48,1.0
2019-10-17,12,21,48,1.0
2019-10-15,13,21,48,2.0
2019-10-16,13,21,48,1.0
2019-10-16,14,21,48,2.0
2019-10-17,14,21,48,1.0
2019-10-15,16,21,48,2.0
