arc_zone_id,superzone_id,aggregation_weight,aggregation_method
2931,102,1.0,grid_cluster_contiguous
2932,102,1.0,grid_cluster_contiguous
2933,102,1.0,grid_cluster_contiguous
2934,102,1.0,grid_cluster_contiguous
2935,102,1.0,grid_cluster_contiguous
2936,102,1.0,grid_cluster_contiguous
2937,102,1.0,grid_cluster_contiguous
2938,102,1.0,grid_cluster_contiguous
2939,102,1.0,grid_cluster_contiguous
2940,102,1.0,grid_cluster_contiguous
2941,102,1.0,grid_cluster_contiguous
2942,102,1.0,grid_cluster_contiguous
2943,102,1.0,grid_cluster_contiguous
2944,102,1.0,grid_cluster_contiguous
2945,102,1.0,grid_cluster_contiguous
2946,102,1.0,grid_cluster_contiguous
2947,102,1.0,grid_cluster_contiguous
2948,102,1.0,grid_cluster_contiguous
2949,102,1.0,grid_cluster_contiguous
2950,102,1.0,grid_cluster_contiguous
2951,102,1.0,grid_cluster_contiguous
2952,102,1.0,grid_cluster_contiguous
2953,102,1.0,grid_cluster_contiguous
2954,102,1.0,grid_cluster_contiguous
2955,106,1.0,grid_cluster_contiguous
2956,106,1.0,grid_cluster_contiguous
2957,106,1.0,grid_cluster_contiguous
2958,106,1.0,grid_cluster_contiguous
2959,102,1.0,grid_cluster_contiguous
2960,102,1.0,grid_cluster_contiguous
2961,102,1.0,grid_cluster_contiguous
2962,102,1.0,grid_cluster_contiguous
2963,101,1.0,grid_cluster_contiguous
2964,107,1.0,grid_cluster_contiguous
2965,107,1.0,grid_cluster_contiguous
2966,107,1.0,grid_cluster_contiguous
2967,107,1.0,grid_cluster_contiguous
2968,107,1.0,grid_cluster_contiguous
2969,107,1.0,grid_cluster_contiguous
2970,107,1.0,grid_cluster_contiguous
2971,107,1.0,grid_cluster_contiguous
2972,107,1.0,grid_cluster_contiguous
2973,101,1.0,grid_cluster_contiguous
2974,101,1.0,grid_cluster_contiguous
2975,101,1.0,grid_cluster_contiguous
2976,102,1.0,grid_cluster_contiguous
2977,101,1.0,grid_cluster_contiguous
2978,101,1.0,grid_cluster_contiguous
2979,102,1.0,grid_cluster_contiguous
2980,102,1.0,grid_cluster_contiguous
2981,101,1.0,grid_cluster_contiguous
2982,101,1.0,grid_cluster_contiguous
2983,101,1.0,grid_cluster_contiguous
2984,101,1.0,grid_cluster_contiguous
2985,101,1.0,grid_cluster_contiguous
2986,101,1.0,grid_cluster_contiguous
2987,101,1.0,grid_cluster_contiguous
2988,101,1.0,grid_cluster_contiguous
2989,101,1.0,grid_cluster_contiguous
2990,101,1.0,grid_cluster_contiguous
2991,101,1.0,grid_cluster_contiguous
2992,101,1.0,grid_cluster_contiguous
2993,101,1.0,grid_cluster_contiguous
2994,101,1.0,grid_cluster_contiguous
2995,101,1.0,grid_cluster_contiguous
2996,100,1.0,grid_cluster_contiguous
2997,100,1.0,grid_cluster_contiguous
2998,100,1.0,grid_cluster_contiguous
2999,100,1.0,grid_cluster_contiguous
3000,100,1.0,grid_cluster_contiguous
3001,100,1.0,grid_cluster_contiguous
3002,100,1.0,grid_cluster_contiguous
3003,100,1.0,grid_cluster_contiguous
3004,101,1.0,grid_cluster_contiguous
3005,107,1.0,grid_cluster_contiguous
3006,100,1.0,grid_cluster_contiguous
3007,82,1.0,grid_cluster_contiguous
3008,99,1.0,grid_cluster_contiguous
3009,82,1.0,grid_cluster_contiguous
3010,82,1.0,grid_cluster_contiguous
3011,82,1.0,grid_cluster_contiguous
3012,82,1.0,grid_cluster_contiguous
3013,82,1.0,grid_cluster_contiguous
3014,82,1.0,grid_cluster_contiguous
3015,82,1.0,grid_cluster_contiguous
3016,83,1.0,grid_cluster_contiguous
3017,83,1.0,grid_cluster_contiguous
3018,83,1.0,grid_cluster_contiguous
3019,108,1.0,grid_cluster_contiguous
3020,83,1.0,grid_cluster_contiguous
3021,83,1.0,grid_cluster_contiguous
3022,83,1.0,grid_cluster_contiguous
3023,83,1.0,grid_cluster_contiguous
3024,83,1.0,grid_cluster_contiguous
3025,83,1.0,grid_cluster_contiguous
3026,83,1.0,grid_cluster_contiguous
3027,83,1.0,grid_cluster_contiguous
3028,83,1.0,grid_cluster_contiguous
3029,83,1.0,grid_cluster_contiguous
3030,82,1.0,grid_cluster_contiguous
3031,82,1.0,grid_cluster_contiguous
3032,82,1.0,grid_cluster_contiguous
3033,83,1.0,grid_cluster_contiguous
3034,83,1.0,grid_cluster_contiguous
3035,83,1.0,grid_cluster_contiguous
3036,83,1.0,grid_cluster_contiguous
3037,83,1.0,grid_cluster_contiguous
3038,83,1.0,grid_cluster_contiguous
3039,83,1.0,grid_cluster_contiguous
3040,83,1.0,grid_cluster_contiguous
3041,83,1.0,grid_cluster_contiguous
3042,83,1.0,grid_cluster_contiguous
3043,83,1.0,grid_cluster_contiguous
3044,83,1.0,grid_cluster_contiguous
3045,108,1.0,grid_cluster_contiguous
3046,108,1.0,grid_cluster_contiguous
3047,108,1.0,grid_cluster_contiguous
3048,83,1.0,grid_cluster_contiguous
3049,83,1.0,grid_cluster_contiguous
3050,83,1.0,grid_cluster_contiguous
3051,83,1.0,grid_cluster_contiguous
3052,83,1.0,grid_cluster_contiguous
3053,83,1.0,grid_cluster_contiguous
3054,83,1.0,grid_cluster_contiguous
3055,83,1.0,grid_cluster_contiguous
3056,83,1.0,grid_cluster_contiguous
3057,108,1.0,grid_cluster_contiguous
3058,108,1.0,grid_cluster_contiguous
3059,108,1.0,grid_cluster_contiguous
3060,108,1.0,grid_cluster_contiguous
3061,108,1.0,grid_cluster_contiguous
3062,108,1.0,grid_cluster_contiguous
3063,108,1.0,grid_cluster_contiguous
3064,108,1.0,grid_cluster_contiguous
3065,108,1.0,grid_cluster_contiguous
3066,108,1.0,grid_cluster_contiguous
3067,108,1.0,grid_cluster_contiguous
3068,108,1.0,grid_cluster_contiguous
3069,108,1.0,grid_cluster_contiguous
3070,108,1.0,grid_cluster_contiguous
3071,83,1.0,grid_cluster_contiguous
3072,108,1.0,grid_cluster_contiguous
3073,108,1.0,grid_cluster_contiguous
3074,108,1.0,grid_cluster_contiguous
3075,108,1.0,grid_cluster_contiguous
3076,108,1.0,grid_cluster_contiguous
3077,108,1.0,grid_cluster_contiguous
3078,108,1.0,grid_cluster_contiguous
3079,108,1.0,grid_cluster_contiguous
3080,108,1.0,grid_cluster_contiguous
3081,108,1.0,grid_cluster_contiguous
3082,108,1.0,grid_cluster_contiguous
3083,108,1.0,grid_cluster_contiguous
3084,108,1.0,grid_cluster_contiguous
3085,108,1.0,grid_cluster_contiguous
3086,108,1.0,grid_cluster_contiguous
3087,109,1.0,grid_cluster_contiguous
3088,108,1.0,grid_cluster_contiguous
3089,108,1.0,grid_cluster_contiguous
3090,108,1.0,grid_cluster_contiguous
3091,108,1.0,grid_cluster_contiguous
3092,108,1.0,grid_cluster_contiguous
3093,108,1.0,grid_cluster_contiguous
3094,108,1.0,grid_cluster_contiguous
3095,108,1.0,grid_cluster_contiguous
3096,108,1.0,grid_cluster_contiguous
3097,108,1.0,grid_cluster_contiguous
3098,108,1.0,grid_cluster_contiguous
3099,84,1.0,grid_cluster_contiguous
3100,108,1.0,grid_cluster_contiguous
3101,108,1.0,grid_cluster_contiguous
3102,108,1.0,grid_cluster_contiguous
3103,109,1.0,grid_cluster_contiguous
3104,109,1.0,grid_cluster_contiguous
3105,84,1.0,grid_cluster_contiguous
3106,84,1.0,grid_cluster_contiguous
3107,84,1.0,grid_cluster_contiguous
3108,84,1.0,grid_cluster_contiguous
3109,84,1.0,grid_cluster_contiguous
3110,84,1.0,grid_cluster_contiguous
3111,84,1.0,grid_cluster_contiguous
3112,84,1.0,grid_cluster_contiguous
3113,84,1.0,grid_cluster_contiguous
3114,84,1.0,grid_cluster_contiguous
3115,84,1.0,grid_cluster_contiguous
3116,84,1.0,grid_cluster_contiguous
3117,84,1.0,grid_cluster_contiguous
3118,84,1.0,grid_cluster_contiguous
3119,84,1.0,grid_cluster_contiguous
3120,84,1.0,grid_cluster_contiguous
3121,84,1.0,grid_cluster_contiguous
3122,84,1.0,grid_cluster_contiguous
3123,84,1.0,grid_cluster_contiguous
3124,84,1.0,grid_cluster_contiguous
3125,108,1.0,grid_cluster_contiguous
3126,108,1.0,grid_cluster_contiguous
3127,108,1.0,grid_cluster_contiguous
3128,84,1.0,grid_cluster_contiguous
3129,84,1.0,grid_cluster_contiguous
3130,84,1.0,grid_cluster_contiguous
3131,84,1.0,grid_cluster_contiguous
3132,83,1.0,grid_cluster_contiguous
3133,81,1.0,grid_cluster_contiguous
3134,81,1.0,grid_cluster_contiguous
3135,81,1.0,grid_cluster_contiguous
3136,83,1.0,grid_cluster_contiguous
3137,83,1.0,grid_cluster_contiguous
3138,81,1.0,grid_cluster_contiguous
3139,83,1.0,grid_cluster_contiguous
3140,83,1.0,grid_cluster_contiguous
3141,83,1.0,grid_cluster_contiguous
3142,110,1.0,grid_cluster_contiguous
3143,110,1.0,grid_cluster_contiguous
3144,110,1.0,grid_cluster_contiguous
3145,110,1.0,grid_cluster_contiguous
3146,110,1.0,grid_cluster_contiguous
3147,111,1.0,grid_cluster_contiguous
3148,111,1.0,grid_cluster_contiguous
3149,111,1.0,grid_cluster_contiguous
3150,110,1.0,grid_cluster_contiguous
3151,110,1.0,grid_cluster_contiguous
3152,110,1.0,grid_cluster_contiguous
3153,111,1.0,grid_cluster_contiguous
3154,111,1.0,grid_cluster_contiguous
3155,111,1.0,grid_cluster_contiguous
3156,111,1.0,grid_cluster_contiguous
3157,111,1.0,grid_cluster_contiguous
3158,111,1.0,grid_cluster_contiguous
3159,111,1.0,grid_cluster_contiguous
3160,111,1.0,grid_cluster_contiguous
3161,111,1.0,grid_cluster_contiguous
3162,111,1.0,grid_cluster_contiguous
3163,111,1.0,grid_cluster_contiguous
3164,111,1.0,grid_cluster_contiguous
3165,111,1.0,grid_cluster_contiguous
3166,111,1.0,grid_cluster_contiguous
3167,111,1.0,grid_cluster_contiguous
3168,111,1.0,grid_cluster_contiguous
3169,111,1.0,grid_cluster_contiguous
3170,85,1.0,grid_cluster_contiguous
3171,111,1.0,grid_cluster_contiguous
3172,111,1.0,grid_cluster_contiguous
3173,111,1.0,grid_cluster_contiguous
3174,85,1.0,grid_cluster_contiguous
3175,85,1.0,grid_cluster_contiguous
3176,85,1.0,grid_cluster_contiguous
3177,85,1.0,grid_cluster_contiguous
3178,85,1.0,grid_cluster_contiguous
3179,85,1.0,grid_cluster_contiguous
3180,85,1.0,grid_cluster_contiguous
3181,85,1.0,grid_cluster_contiguous
3182,86,1.0,grid_cluster_contiguous
3183,85,1.0,grid_cluster_contiguous
3184,85,1.0,grid_cluster_contiguous
3185,85,1.0,grid_cluster_contiguous
3186,85,1.0,grid_cluster_contiguous
3187,85,1.0,grid_cluster_contiguous
3188,85,1.0,grid_cluster_contiguous
3189,85,1.0,grid_cluster_contiguous
3190,85,1.0,grid_cluster_contiguous
3191,85,1.0,grid_cluster_contiguous
3192,85,1.0,grid_cluster_contiguous
3193,84,1.0,grid_cluster_contiguous
3194,84,1.0,grid_cluster_contiguous
3195,85,1.0,grid_cluster_contiguous
3196,85,1.0,grid_cluster_contiguous
3197,85,1.0,grid_cluster_contiguous
3198,85,1.0,grid_cluster_contiguous
3199,85,1.0,grid_cluster_contiguous
3200,85,1.0,grid_cluster_contiguous
3201,85,1.0,grid_cluster_contiguous
3202,85,1.0,grid_cluster_contiguous
3203,112,1.0,grid_cluster_contiguous
3204,84,1.0,grid_cluster_contiguous
3205,84,1.0,grid_cluster_contiguous
3206,112,1.0,grid_cluster_contiguous
3207,112,1.0,grid_cluster_contiguous
3208,112,1.0,grid_cluster_contiguous
3209,112,1.0,grid_cluster_contiguous
3210,111,1.0,grid_cluster_contiguous
3211,111,1.0,grid_cluster_contiguous
3212,111,1.0,grid_cluster_contiguous
3213,111,1.0,grid_cluster_contiguous
3214,112,1.0,grid_cluster_contiguous
3215,112,1.0,grid_cluster_contiguous
3216,112,1.0,grid_cluster_contiguous
3217,112,1.0,grid_cluster_contiguous
3218,112,1.0,grid_cluster_contiguous
3219,112,1.0,grid_cluster_contiguous
3220,112,1.0,grid_cluster_contiguous
3221,112,1.0,grid_cluster_contiguous
3222,112,1.0,grid_cluster_contiguous
3223,112,1.0,grid_cluster_contiguous
3224,112,1.0,grid_cluster_contiguous
3225,112,1.0,grid_cluster_contiguous
3226,112,1.0,grid_cluster_contiguous
3227,112,1.0,grid_cluster_contiguous
3228,112,1.0,grid_cluster_contiguous
3229,112,1.0,grid_cluster_contiguous
3230,112,1.0,grid_cluster_contiguous
3231,112,1.0,grid_cluster_contiguous
3232,112,1.0,grid_cluster_contiguous
3233,112,1.0,grid_cluster_contiguous
3234,112,1.0,grid_cluster_contiguous
3235,112,1.0,grid_cluster_contiguous
3236,112,1.0,grid_cluster_contiguous
3237,109,1.0,grid_cluster_contiguous
3238,109,1.0,grid_cluster_contiguous
3239,109,1.0,grid_cluster_contiguous
3240,109,1.0,grid_cluster_contiguous
3241,109,1.0,grid_cluster_contiguous
3242,109,1.0,grid_cluster_contiguous
3243,109,1.0,grid_cluster_contiguous
3244,109,1.0,grid_cluster_contiguous
3245,112,1.0,grid_cluster_contiguous
3246,112,1.0,grid_cluster_contiguous
3247,112,1.0,grid_cluster_contiguous
3248,112,1.0,grid_cluster_contiguous
3249,112,1.0,grid_cluster_contiguous
3250,112,1.0,grid_cluster_contiguous
3251,113,1.0,grid_cluster_contiguous
3252,114,1.0,grid_cluster_contiguous
3253,114,1.0,grid_cluster_contiguous
3254,109,1.0,grid_cluster_contiguous
3255,114,1.0,grid_cluster_contiguous
3256,109,1.0,grid_cluster_contiguous
3257,109,1.0,grid_cluster_contiguous
3258,109,1.0,grid_cluster_contiguous
3259,109,1.0,grid_cluster_contiguous
3260,114,1.0,grid_cluster_contiguous
3261,114,1.0,grid_cluster_contiguous
3262,114,1.0,grid_cluster_contiguous
3263,114,1.0,grid_cluster_contiguous
3264,114,1.0,grid_cluster_contiguous
3265,114,1.0,grid_cluster_contiguous
3266,114,1.0,grid_cluster_contiguous
3267,113,1.0,grid_cluster_contiguous
3268,113,1.0,grid_cluster_contiguous
3269,113,1.0,grid_cluster_contiguous
3270,113,1.0,grid_cluster_contiguous
3271,113,1.0,grid_cluster_contiguous
3272,113,1.0,grid_cluster_contiguous
3273,114,1.0,grid_cluster_contiguous
3274,114,1.0,grid_cluster_contiguous
3275,113,1.0,grid_cluster_contiguous
3276,113,1.0,grid_cluster_contiguous
3277,113,1.0,grid_cluster_contiguous
3278,113,1.0,grid_cluster_contiguous
3279,113,1.0,grid_cluster_contiguous
3280,113,1.0,grid_cluster_contiguous
3281,113,1.0,grid_cluster_contiguous
3282,113,1.0,grid_cluster_contiguous
3283,113,1.0,grid_cluster_contiguous
3284,113,1.0,grid_cluster_contiguous
3285,113,1.0,grid_cluster_contiguous
3286,113,1.0,grid_cluster_contiguous
3287,113,1.0,grid_cluster_contiguous
3288,113,1.0,grid_cluster_contiguous
3289,113,1.0,grid_cluster_contiguous
3290,113,1.0,grid_cluster_contiguous
3291,113,1.0,grid_cluster_contiguous
3292,115,1.0,grid_cluster_contiguous
3293,115,1.0,grid_cluster_contiguous
3294,115,1.0,grid_cluster_contiguous
3295,115,1.0,grid_cluster_contiguous
3296,111,1.0,grid_cluster_contiguous
3297,111,1.0,grid_cluster_contiguous
3298,111,1.0,grid_cluster_contiguous
3299,111,1.0,grid_cluster_contiguous
3300,111,1.0,grid_cluster_contiguous
3301,111,1.0,grid_cluster_contiguous
3302,112,1.0,grid_cluster_contiguous
3303,112,1.0,grid_cluster_contiguous
3304,112,1.0,grid_cluster_contiguous
3305,112,1.0,grid_cluster_contiguous
3306,112,1.0,grid_cluster_contiguous
3307,113,1.0,grid_cluster_contiguous
3308,113,1.0,grid_cluster_contiguous
3309,113,1.0,grid_cluster_contiguous
3310,113,1.0,grid_cluster_contiguous
3311,113,1.0,grid_cluster_contiguous
3312,113,1.0,grid_cluster_contiguous
3313,113,1.0,grid_cluster_contiguous
3314,113,1.0,grid_cluster_contiguous
3315,112,1.0,grid_cluster_contiguous
3316,112,1.0,grid_cluster_contiguous
3317,112,1.0,grid_cluster_contiguous
3318,112,1.0,grid_cluster_contiguous
3319,112,1.0,grid_cluster_contiguous
3320,112,1.0,grid_cluster_contiguous
3321,113,1.0,grid_cluster_contiguous
3322,113,1.0,grid_cluster_contiguous
3323,112,1.0,grid_cluster_contiguous
3324,112,1.0,grid_cluster_contiguous
3325,112,1.0,grid_cluster_contiguous
3326,112,1.0,grid_cluster_contiguous
3327,112,1.0,grid_cluster_contiguous
3328,112,1.0,grid_cluster_contiguous
3329,112,1.0,grid_cluster_contiguous
3330,112,1.0,grid_cluster_contiguous
3331,112,1.0,grid_cluster_contiguous
3332,112,1.0,grid_cluster_contiguous
3333,112,1.0,grid_cluster_contiguous
3334,112,1.0,grid_cluster_contiguous
3335,112,1.0,grid_cluster_contiguous
3336,112,1.0,grid_cluster_contiguous
3337,112,1.0,grid_cluster_contiguous
3338,112,1.0,grid_cluster_contiguous
3339,112,1.0,grid_cluster_contiguous
3340,111,1.0,grid_cluster_contiguous
3341,111,1.0,grid_cluster_contiguous
3342,111,1.0,grid_cluster_contiguous
3343,112,1.0,grid_cluster_contiguous
3344,111,1.0,grid_cluster_contiguous
3345,111,1.0,grid_cluster_contiguous
3346,111,1.0,grid_cluster_contiguous
3347,111,1.0,grid_cluster_contiguous
3348,111,1.0,grid_cluster_contiguous
3349,111,1.0,grid_cluster_contiguous
3350,111,1.0,grid_cluster_contiguous
3351,111,1.0,grid_cluster_contiguous
3352,111,1.0,grid_cluster_contiguous
3353,111,1.0,grid_cluster_contiguous
3354,111,1.0,grid_cluster_contiguous
3355,111,1.0,grid_cluster_contiguous
3356,110,1.0,grid_cluster_contiguous
3357,111,1.0,grid_cluster_contiguous
3358,110,1.0,grid_cluster_contiguous
3359,110,1.0,grid_cluster_contiguous
3360,111,1.0,grid_cluster_contiguous
3361,115,1.0,grid_cluster_contiguous
3362,115,1.0,grid_cluster_contiguous
3363,115,1.0,grid_cluster_contiguous
3364,116,1.0,grid_cluster_contiguous
3365,116,1.0,grid_cluster_contiguous
3366,116,1.0,grid_cluster_contiguous
3367,116,1.0,grid_cluster_contiguous
3368,116,1.0,grid_cluster_contiguous
3369,116,1.0,grid_cluster_contiguous
3370,115,1.0,grid_cluster_contiguous
3371,115,1.0,grid_cluster_contiguous
3372,115,1.0,grid_cluster_contiguous
3373,115,1.0,grid_cluster_contiguous
3374,115,1.0,grid_cluster_contiguous
3375,115,1.0,grid_cluster_contiguous
3376,116,1.0,grid_cluster_contiguous
3377,116,1.0,grid_cluster_contiguous
3378,116,1.0,grid_cluster_contiguous
3379,116,1.0,grid_cluster_contiguous
3380,116,1.0,grid_cluster_contiguous
3381,116,1.0,grid_cluster_contiguous
3382,116,1.0,grid_cluster_contiguous
3383,116,1.0,grid_cluster_contiguous
3384,116,1.0,grid_cluster_contiguous
3385,116,1.0,grid_cluster_contiguous
3386,116,1.0,grid_cluster_contiguous
3387,62,1.0,grid_cluster_contiguous
3388,22,1.0,own_superzone_top_demand
3389,62,1.0,grid_cluster_contiguous
3390,62,1.0,grid_cluster_contiguous
3391,62,1.0,grid_cluster_contiguous
3392,62,1.0,grid_cluster_contiguous
3393,62,1.0,grid_cluster_contiguous
3394,62,1.0,grid_cluster_contiguous
3395,62,1.0,grid_cluster_contiguous
3396,57,1.0,grid_cluster_contiguous
3397,57,1.0,grid_cluster_contiguous
3398,57,1.0,grid_cluster_contiguous
3399,57,1.0,grid_cluster_contiguous
3400,57,1.0,grid_cluster_contiguous
3401,57,1.0,grid_cluster_contiguous
3402,57,1.0,grid_cluster_contiguous
3403,57,1.0,grid_cluster_contiguous
3404,57,1.0,grid_cluster_contiguous
3405,57,1.0,grid_cluster_contiguous
3406,57,1.0,grid_cluster_contiguous
3407,62,1.0,grid_cluster_contiguous
3408,62,1.0,grid_cluster_contiguous
3409,62,1.0,grid_cluster_contiguous
3410,62,1.0,grid_cluster_contiguous
3411,62,1.0,grid_cluster_contiguous
3412,62,1.0,grid_cluster_contiguous
3413,62,1.0,grid_cluster_contiguous
3414,62,1.0,grid_cluster_contiguous
3415,62,1.0,grid_cluster_contiguous
3416,57,1.0,grid_cluster_contiguous
3417,57,1.0,grid_cluster_contiguous
3418,57,1.0,grid_cluster_contiguous
3419,117,1.0,grid_cluster_contiguous
3420,117,1.0,grid_cluster_contiguous
3421,117,1.0,grid_cluster_contiguous
3422,117,1.0,grid_cluster_contiguous
3423,63,1.0,grid_cluster_contiguous
3424,63,1.0,grid_cluster_contiguous
3425,63,1.0,grid_cluster_contiguous
3426,117,1.0,grid_cluster_contiguous
3427,117,1.0,grid_cluster_contiguous
3428,117,1.0,grid_cluster_contiguous
3429,117,1.0,grid_cluster_contiguous
3430,117,1.0,grid_cluster_contiguous
3431,117,1.0,grid_cluster_contiguous
3432,117,1.0,grid_cluster_contiguous
3433,117,1.0,grid_cluster_contiguous
3434,117,1.0,grid_cluster_contiguous
3435,117,1.0,grid_cluster_contiguous
3436,118,1.0,grid_cluster_contiguous
3437,117,1.0,grid_cluster_contiguous
3438,117,1.0,grid_cluster_contiguous
3439,118,1.0,grid_cluster_contiguous
3440,117,1.0,grid_cluster_contiguous
3441,117,1.0,grid_cluster_contiguous
3442,117,1.0,grid_cluster_contiguous
3443,57,1.0,grid_cluster_contiguous
3444,57,1.0,grid_cluster_contiguous
3445,57,1.0,grid_cluster_contiguous
3446,57,1.0,grid_cluster_contiguous
3447,57,1.0,grid_cluster_contiguous
3448,57,1.0,grid_cluster_contiguous
3449,56,1.0,grid_cluster_contiguous
3450,118,1.0,grid_cluster_contiguous
3451,118,1.0,grid_cluster_contiguous
3452,56,1.0,grid_cluster_contiguous
3453,56,1.0,grid_cluster_contiguous
3454,56,1.0,grid_cluster_contiguous
3455,56,1.0,grid_cluster_contiguous
3456,56,1.0,grid_cluster_contiguous
3457,57,1.0,grid_cluster_contiguous
3458,57,1.0,grid_cluster_contiguous
3459,57,1.0,grid_cluster_contiguous
3460,56,1.0,grid_cluster_contiguous
3461,56,1.0,grid_cluster_contiguous
3462,56,1.0,grid_cluster_contiguous
3463,56,1.0,grid_cluster_contiguous
3464,56,1.0,grid_cluster_contiguous
3465,56,1.0,grid_cluster_contiguous
3466,57,1.0,grid_cluster_contiguous
3467,57,1.0,grid_cluster_contiguous
3468,57,1.0,grid_cluster_contiguous
3469,57,1.0,grid_cluster_contiguous
3470,57,1.0,grid_cluster_contiguous
3471,56,1.0,grid_cluster_contiguous
3472,56,1.0,grid_cluster_contiguous
3473,56,1.0,grid_cluster_contiguous
3474,56,1.0,grid_cluster_contiguous
3475,56,1.0,grid_cluster_contiguous
3476,56,1.0,grid_cluster_contiguous
3477,56,1.0,grid_cluster_contiguous
3478,56,1.0,grid_cluster_contiguous
3479,56,1.0,grid_cluster_contiguous
3480,56,1.0,grid_cluster_contiguous
3481,56,1.0,grid_cluster_contiguous
3482,56,1.0,grid_cluster_contiguous
3483,56,1.0,grid_cluster_contiguous
3484,56,1.0,grid_cluster_contiguous
3485,56,1.0,grid_cluster_contiguous
3486,56,1.0,grid_cluster_contiguous
3487,56,1.0,grid_cluster_contiguous
3488,56,1.0,grid_cluster_contiguous
3489,86,1.0,grid_cluster_contiguous
3490,56,1.0,grid_cluster_contiguous
3491,56,1.0,grid_cluster_contiguous
3492,86,1.0,grid_cluster_contiguous
3493,86,1.0,grid_cluster_contiguous
3494,86,1.0,grid_cluster_contiguous
3495,86,1.0,grid_cluster_contiguous
3496,86,1.0,grid_cluster_contiguous
3497,86,1.0,grid_cluster_contiguous
3498,86,1.0,grid_cluster_contiguous
3499,56,1.0,grid_cluster_contiguous
3500,86,1.0,grid_cluster_contiguous
3501,86,1.0,grid_cluster_contiguous
3502,86,1.0,grid_cluster_contiguous
3503,86,1.0,grid_cluster_contiguous
3504,86,1.0,grid_cluster_contiguous
3505,86,1.0,grid_cluster_contiguous
3506,86,1.0,grid_cluster_contiguous
3507,86,1.0,grid_cluster_contiguous
3508,86,1.0,grid_cluster_contiguous
3509,86,1.0,grid_cluster_contiguous
3510,86,1.0,grid_cluster_contiguous
3511,86,1.0,grid_cluster_contiguous
3512,86,1.0,grid_cluster_contiguous
3513,86,1.0,grid_cluster_contiguous
3514,85,1.0,grid_cluster_contiguous
3515,85,1.0,grid_cluster_contiguous
3516,85,1.0,grid_cluster_contiguous
3517,86,1.0,grid_cluster_contiguous
3518,86,1.0,grid_cluster_contiguous
3519,86,1.0,grid_cluster_contiguous
3520,86,1.0,grid_cluster_contiguous
3521,86,1.0,grid_cluster_contiguous
3522,86,1.0,grid_cluster_contiguous
3523,86,1.0,grid_cluster_contiguous
3524,86,1.0,grid_cluster_contiguous
3525,86,1.0,grid_cluster_contiguous
3526,86,1.0,grid_cluster_contiguous
3527,86,1.0,grid_cluster_contiguous
3528,56,1.0,grid_cluster_contiguous
3529,56,1.0,grid_cluster_contiguous
3530,56,1.0,grid_cluster_contiguous
3531,56,1.0,grid_cluster_contiguous
3532,56,1.0,grid_cluster_contiguous
3533,56,1.0,grid_cluster_contiguous
3534,56,1.0,grid_cluster_contiguous
3535,118,1.0,grid_cluster_contiguous
3536,118,1.0,grid_cluster_contiguous
3537,118,1.0,grid_cluster_contiguous
3538,118,1.0,grid_cluster_contiguous
3539,110,1.0,grid_cluster_contiguous
3540,86,1.0,grid_cluster_contiguous
3541,56,1.0,grid_cluster_contiguous
3542,86,1.0,grid_cluster_contiguous
3543,86,1.0,grid_cluster_contiguous
3544,86,1.0,grid_cluster_contiguous
3545,86,1.0,grid_cluster_contiguous
3546,86,1.0,grid_cluster_contiguous
3547,111,1.0,grid_cluster_contiguous
3548,111,1.0,grid_cluster_contiguous
3549,110,1.0,grid_cluster_contiguous
3550,110,1.0,grid_cluster_contiguous
3551,110,1.0,grid_cluster_contiguous
3552,110,1.0,grid_cluster_contiguous
3553,110,1.0,grid_cluster_contiguous
3554,110,1.0,grid_cluster_contiguous
3555,110,1.0,grid_cluster_contiguous
3556,110,1.0,grid_cluster_contiguous
3557,110,1.0,grid_cluster_contiguous
3558,110,1.0,grid_cluster_contiguous
3559,110,1.0,grid_cluster_contiguous
3560,110,1.0,grid_cluster_contiguous
3561,110,1.0,grid_cluster_contiguous
3562,118,1.0,grid_cluster_contiguous
3563,110,1.0,grid_cluster_contiguous
3564,110,1.0,grid_cluster_contiguous
3565,118,1.0,grid_cluster_contiguous
3566,118,1.0,grid_cluster_contiguous
3567,110,1.0,grid_cluster_contiguous
3568,118,1.0,grid_cluster_contiguous
3569,118,1.0,grid_cluster_contiguous
3570,110,1.0,grid_cluster_contiguous
3571,110,1.0,grid_cluster_contiguous
3572,110,1.0,grid_cluster_contiguous
3573,110,1.0,grid_cluster_contiguous
3574,118,1.0,grid_cluster_contiguous
3575,118,1.0,grid_cluster_contiguous
3576,118,1.0,grid_cluster_contiguous
3577,118,1.0,grid_cluster_contiguous
3578,118,1.0,grid_cluster_contiguous
3579,118,1.0,grid_cluster_contiguous
3580,118,1.0,grid_cluster_contiguous
3581,118,1.0,grid_cluster_contiguous
3582,118,1.0,grid_cluster_contiguous
3583,118,1.0,grid_cluster_contiguous
3584,118,1.0,grid_cluster_contiguous
3585,118,1.0,grid_cluster_contiguous
3586,118,1.0,grid_cluster_contiguous
3587,118,1.0,grid_cluster_contiguous
3588,118,1.0,grid_cluster_contiguous
3589,118,1.0,grid_cluster_contiguous
3590,23,1.0,own_superzone_top_demand
3591,118,1.0,grid_cluster_contiguous
3592,118,1.0,grid_cluster_contiguous
3593,118,1.0,grid_cluster_contiguous
3594,117,1.0,grid_cluster_contiguous
3595,118,1.0,grid_cluster_contiguous
