cluster,feed_idx,stop_id,lon,lat
6160,19,132,-76.946164,38.963403
6160,19,1253,-76.947959,38.963849
6160,19,1251,-76.950073,38.96395
6160,19,1249,-76.950898,38.964308
6160,19,1524,-76.953267,38.969952
6160,19,395,-76.954285,38.968148
6160,19,397,-76.954218,38.966032
6160,19,1254,-76.944985,38.963623
6160,19,717,-76.945014,38.963709
6160,19,162,-76.956797,38.959505
6160,19,1245,-76.955332,38.960665
6160,19,1247,-76.953721,38.962038
6160,19,399,-76.952646,38.964353
6160,19,396,-76.953727,38.965459
6160,19,398,-76.952991,38.964228
6160,19,1248,-76.952881,38.963135
6160,19,1246,-76.955288,38.961113
6160,19,163,-76.957068,38.959676
3981,6,28117,-76.950172,38.966315
3981,6,28120,-76.949604,38.966576
3982,6,28902,-76.946418,38.96605
3982,6,28116,-76.946344,38.966302
3983,6,28111,-76.942758,38.965704
3983,6,28108,-76.941358,38.96551
3984,6,14619,-76.931058,39.000914
3984,6,14618,-76.931327,39.00087
3984,19,393,-76.93106,39.000924
3984,19,394,-76.931351,39.000684
3985,6,526,-76.930408,39.00377
3985,6,541,-76.930637,39.003822
3985,19,355,-76.930418,39.003771
3985,19,356,-76.930642,39.003825
3986,6,527,-76.929657,39.006806
3986,6,542,-76.929904,39.006789
3986,19,360,-76.929662,39.006803
3986,19,361,-76.9299,39.00679
3987,6,528,-76.929172,39.00857
3987,6,543,-76.929382,39.00865
3987,19,371,-76.929191,39.008588
3987,19,372,-76.929383,39.008648
3988,6,529,-76.928383,39.011327
3988,6,544,-76.928533,39.011653
3988,19,369,-76.928393,39.011329
3988,19,370,-76.928555,39.011607
23385,6,28387,-76.925174,39.021272
23385,6,28388,-76.925114,39.021968
23385,19,867,-76.928243,39.022203
23385,19,868,-76.926838,39.021586
3990,6,12152,-76.922958,39.023897
3990,6,11814,-76.923377,39.023927
3991,6,548,-76.919373,39.026492
3991,6,551,-76.919722,39.026514
3991,6,14633,-76.918375,39.025777
3991,6,14634,-76.918479,39.025651
3992,6,3195,-76.914935,39.030238
3992,6,13983,-76.915049,39.030402
3992,6,12970,-76.914674,39.029723
3992,6,3191,-76.914725,39.029898
4058,6,28420,-76.913884,39.032468
4058,6,28419,-76.914254,39.032093
4058,6,13980,-76.911673,39.03177
4058,6,28416,-76.911837,39.031893
3994,6,3192,-76.913096,39.034176
3994,6,28424,-76.913181,39.034414
3995,6,3193,-76.911367,39.037623
3995,6,28429,-76.911644,39.038426
3998,6,3030,-76.912093,39.042284
3998,6,2999,-76.912203,39.043873
3998,6,3000,-76.914038,39.04543
3998,6,3028,-76.914296,39.045411
3998,6,3029,-76.912604,39.04412
3998,6,28443,-76.912229,39.042125
4000,6,3002,-76.917336,39.048
4000,6,3025,-76.919154,39.049348
4000,6,3003,-76.919104,39.049137
4000,6,3001,-76.916802,39.047386
4001,6,28452,-76.922134,39.050875
4001,6,3024,-76.92287,39.051149
4002,6,28450,-76.935259,39.046718
4002,6,28451,-76.936791,39.04694
4014,6,40046,-76.916771,39.028506
4014,6,40045,-76.916429,39.028506
11300,6,28671,-76.909884,39.011881
11300,6,28670,-76.910426,39.011264
11300,6,11731,-76.911068,39.011028
11300,6,29663,-76.910157,39.011585
11300,6,29640,-76.910307,39.011434
11300,8,2561250,-76.90978,39.011963
11300,15,12014,-76.912841,39.009844
11300,15,12019,-76.912237,39.010179
11300,19,778,-76.90965887,39.01211507
4050,6,11792,-76.904328,39.011278
4050,6,11791,-76.904308,39.011423
4050,8,2561251,-76.904328,39.011436
4050,8,2561249,-76.904327,39.011288
4050,19,776,-76.904319,39.01143
4050,19,777,-76.904356,39.011299
4112,6,24000,-76.898447,39.009872
4112,6,28355,-76.895909,39.008168
4112,6,28358,-76.897617,39.009001
4112,6,28362,-76.898377,39.010064
4112,6,31809,-76.897761,39.008847
4112,6,31808,-76.895937,39.008
4112,8,2561252,-76.898411,39.010075
4112,19,588,-76.898467,39.00989
4112,19,589,-76.898378,39.010066
4052,6,28363,-76.895292,39.010426
4052,8,2561253,-76.89483,39.010841
4052,19,584,-76.89533,39.010417
4052,19,585,-76.894832,39.010844
4053,6,29420,-76.909293,39.023225
4053,6,28389,-76.909662,39.023088
4054,6,28395,-76.91498,39.024538
4054,6,28396,-76.915074,39.024398
4059,6,14487,-76.90814,39.034165
4059,6,28425,-76.907305,39.035028
4059,6,13085,-76.909216,39.033718
4060,6,10295,-76.902093,39.044824
4060,6,10358,-76.902188,39.045117
4061,6,13366,-76.89751,39.051379
4061,6,13365,-76.897595,39.051173
4062,6,29951,-76.900887,39.054993
4062,6,29950,-76.900545,39.054519
4063,6,10367,-76.903344,39.056525
4063,6,10336,-76.903453,39.056355
4064,6,29952,-76.897418,39.058838
4064,6,10189,-76.897276,39.059145
4065,6,41156,-76.891212,39.058063
4065,6,41157,-76.890602,39.058041
4066,6,29421,-76.874272,39.070775
4066,6,28483,-76.874715,39.070679
4066,8,2561280,-76.875031,39.070412
4066,8,2561233,-76.874213,39.070845
4067,6,31406,-76.868269,39.076011
4067,6,12142,-76.866947,39.077184
4067,6,11851,-76.868867,39.075882
4067,8,2561380,-76.869504,39.076389
4067,8,2561357,-76.870002,39.076806
4067,8,2561282,-76.866394,39.078208
4067,8,2561281,-76.868925,39.075848
4067,8,2561232,-76.868887,39.075531
4067,8,2561231,-76.866979,39.077171
9461,6,9512,-76.863561,39.082089
9461,6,40047,-76.863675,39.082462
9461,8,2561285,-76.865884,39.084306
9461,8,2561284,-76.865637,39.082983
9461,8,2578125,-76.864783,39.082838
9461,8,2561230,-76.865555,39.084377
4070,6,12122,-76.860093,39.087614
4070,6,11798,-76.860648,39.087142
4070,8,2561287,-76.860919,39.088507
4070,8,2561228,-76.862029,39.088013
4073,6,3722,-76.858515,39.09219
4073,6,10555,-76.862096,39.092373
4073,6,9865,-76.865427,39.093143
4073,6,3720,-76.859653,39.091908
4073,8,2561387,-76.865428,39.093142
4073,8,2561350,-76.867575,39.093038
4073,8,2561349,-76.864748,39.09271
4073,8,2561348,-76.862558,39.092158
4073,8,2561289,-76.859613,39.091918
4073,8,2561288,-76.859603,39.090656
4073,8,2561227,-76.859844,39.092218
4074,6,10564,-76.871349,39.093755
4074,8,2561386,-76.871291,39.093754
4074,8,2561351,-76.871148,39.093449
4075,6,10556,-76.873921,39.094116
4075,8,2562436,-76.873941,39.094131
4075,8,2561384,-76.875879,39.09385
4075,8,2561353,-76.875614,39.094012
4075,8,2561352,-76.874715,39.093994
4076,6,10794,-76.87432,39.096952
4076,8,2561226,-76.874325,39.096918
4077,6,10796,-76.872362,39.099257
4077,8,2561225,-76.872361,39.0992
4078,6,10798,-76.870052,39.104168
4078,8,2561224,-76.870097,39.104173
4079,6,11225,-76.866651,39.104828
4079,8,2561223,-76.866656,39.104839
4080,6,29418,-76.863774,39.105894
4080,8,2561222,-76.86376,39.105926
4081,6,11266,-76.8586,39.107042
4081,8,2561221,-76.858553,39.107023
4082,6,11264,-76.854134,39.108212
4082,8,2561219,-76.854147,39.108197
4082,8,2560735,-76.854359,39.108168
4083,6,10562,-76.851025,39.107234
4083,8,2561218,-76.851003,39.10723
4084,6,10045,-76.853539,39.106193
9451,6,11776,-76.853299,39.100326
9451,6,11778,-76.854597,39.098882
9451,6,11779,-76.856376,39.097383
9451,6,11780,-76.857182,39.096667
9451,8,2561213,-76.849088,39.09894
9451,8,2561212,-76.850563,39.097559
9451,8,2561211,-76.852717,39.097785
9451,8,2561210,-76.856375,39.097378
9451,8,2561209,-76.857225,39.096626
9451,8,2560924,-76.856287,39.097332
9451,8,2560923,-76.854853,39.098532
9451,8,2560922,-76.851263,39.099051
9451,8,2560815,-76.852973,39.09776
9451,8,2560729,-76.857747,39.098764
9451,8,2560728,-76.85778,39.10054
9451,8,2560731,-76.857959,39.100424
9451,8,2560730,-76.857772,39.098637
4089,6,11781,-76.860219,39.094037
4089,8,2561389,-76.859126,39.094751
4095,6,41560,-76.886767,39.060885
4095,8,2561279,-76.886838,39.060908
4095,8,2561278,-76.88759,39.06113
4095,8,2561277,-76.889059,39.062439
4095,8,2561236,-76.889254,39.062919
4095,8,2561235,-76.888043,39.061225
4095,8,2561234,-76.886379,39.060961
4101,6,29419,-76.900783,39.047162
4103,6,12022,-76.904247,39.041528
24067,6,11800,-76.893123,39.008625
24067,6,31632,-76.892869,39.008455
24067,6,31635,-76.890787,39.0076
24067,6,31633,-76.888883,39.007365
24067,6,31630,-76.888757,39.007521
24067,6,31631,-76.890647,39.007768
24067,6,10949,-76.891926,39.007181
24067,8,2561245,-76.892086,39.006879
24067,19,670,-76.89089123,39.00557121
24067,19,667,-76.888913,39.005398
24067,19,668,-76.888431,39.005613
24067,19,671,-76.89099,39.005755
4124,6,40123,-76.991232,38.873557
4124,6,40139,-76.991452,38.873439
4124,11,183,-76.99145,38.873442
4124,11,166,-76.991238,38.873565
4124,15,13709,-76.991238,38.873552
4131,6,7530,-76.994887,38.887387
4131,6,7545,-76.995051,38.887261
4138,6,5480,-76.994888,38.900015
4138,6,5473,-76.995052,38.899858
4138,6,7514,-76.994313,38.900116
4138,6,7527,-76.995444,38.900311
4138,12,2506392,-76.99528375,38.90014652
4138,12,2506389,-76.99465845,38.90030142
8765,6,5623,-76.99489,38.902369
8765,6,7512,-76.994875,38.903947
8765,6,5281,-76.995289,38.905024
8765,6,5280,-76.996783,38.905673
8765,6,5271,-76.996324,38.905279
8765,6,7529,-76.995034,38.903862
8765,6,5628,-76.995043,38.902278
8765,6,7824,-76.983548,38.899697
8765,6,30138,-76.982951,38.900524
8765,6,4620,-76.981729,38.90253
8765,6,4652,-76.98123,38.903659
8765,6,4653,-76.9823,38.901999
8765,6,5469,-76.985573,38.899921
8765,6,7513,-76.995107,38.902459
8765,6,5624,-76.99285,38.902448
8765,6,5625,-76.99041,38.902459
8765,6,5284,-76.988484,38.901952
8765,6,4418,-76.987111,38.901916
8765,6,6957,-76.986159,38.903265
8765,6,4419,-76.990088,38.903007
8765,6,5627,-76.992524,38.90258
8765,6,7528,-76.994806,38.90258
8765,6,5471,-76.989693,38.900113
8765,6,5483,-76.985753,38.900113
8765,6,4568,-76.982468,38.899834
8765,6,4569,-76.979539,38.899324
8765,6,4570,-76.97667,38.898817
8765,6,4571,-76.974439,38.898423
8765,6,4594,-76.973961,38.898609
8765,6,4595,-76.976006,38.898949
8765,6,4596,-76.978025,38.899305
8765,6,27360,-76.981164,38.899902
8765,6,13565,-76.985891,38.900291
8765,6,31859,-76.991345,38.900311
8765,6,5828,-76.98563,38.899138
8765,6,5829,-76.982501,38.900527
8765,6,27378,-76.981025,38.901012
8765,6,5830,-76.979325,38.901708
8765,6,14809,-76.977767,38.902338
8765,6,5831,-76.975964,38.903086
8765,6,5832,-76.974338,38.903747
8765,6,8020,-76.973138,38.904659
8765,6,8018,-76.97314,38.905468
8765,6,28967,-76.972327,38.90475
8765,6,8019,-76.973967,38.904084
8765,6,5833,-76.976,38.903259
8765,6,14773,-76.978362,38.902311
8765,6,28966,-76.980778,38.901322
8765,6,28968,-76.982234,38.90073
8765,6,5836,-76.985184,38.899521
8765,12,2506387,-76.98861605,38.90014416
8765,12,2506400,-76.9829865979991,38.9000221853739
8765,12,2506398,-76.9760187684453,38.8987809917304
8765,12,2506388,-76.97600278,38.89884779
8765,12,2506393,-76.98296577,38.90006541
8765,12,2506391,-76.98802994,38.90029736
4144,6,27465,-76.999765,38.906978
4144,6,42827,-77.003098,38.908367
4144,6,30137,-77.003059,38.908148
4144,6,30140,-77.001389,38.907419
4144,6,5279,-76.999677,38.906709
4144,6,4567,-77.003169,38.908307
4164,6,27643,-77.047285,38.923386
4164,6,4801,-77.047587,38.923211
4164,6,4808,-77.047075,38.923337
4318,6,6313,-77.016467,38.909814
4318,6,6306,-77.015918,38.908282
4318,6,6326,-77.014207,38.905432
4318,6,4971,-77.013756,38.902897
4318,6,5346,-77.014289,38.904358
4318,6,5347,-77.014932,38.905936
4318,6,6305,-77.015286,38.907115
4318,6,6430,-77.016351,38.910066
4318,6,31383,-77.012382,38.902451
4318,6,31384,-77.013528,38.902607
4256,6,27095,-76.989887,38.889177
4256,6,5900,-76.987872,38.888766
4256,6,5912,-76.988108,38.889012
4256,6,27166,-76.989507,38.89044
4259,6,5901,-76.985678,38.887862
4259,6,5902,-76.983032,38.886804
4259,6,5910,-76.984324,38.887544
5655,6,28943,-76.977146,38.88898
5655,6,28721,-76.977137,38.888621
5655,6,14602,-76.979059,38.889388
5655,6,7963,-76.979061,38.88776
5655,6,28944,-76.977138,38.888801
5655,6,27146,-76.980516,38.889887
5655,6,27161,-76.983558,38.89012
5655,6,7819,-76.983593,38.891829
5655,6,7820,-76.983586,38.893301
5655,6,7821,-76.983586,38.895288
5655,6,7822,-76.983588,38.896882
5655,6,7823,-76.983582,38.897524
5655,6,7706,-76.985571,38.897085
5655,6,14509,-76.985573,38.89494
5655,6,14518,-76.985576,38.893739
5655,6,7709,-76.985571,38.891405
5655,6,27130,-76.984982,38.889736
5655,6,27129,-76.983229,38.88973
5655,6,27136,-76.980965,38.88973
5655,6,5110,-76.977233,38.887788
5655,6,7707,-76.985675,38.894734
5655,6,14510,-76.983826,38.894737
5655,6,27241,-76.982355,38.89474
5655,6,14511,-76.981006,38.89474
5655,6,14516,-76.979617,38.893189
5655,6,14514,-76.977511,38.893189
5655,6,27210,-76.975483,38.893169
5655,6,28945,-76.977143,38.889166
5655,6,7988,-76.977192,38.891873
5655,6,14513,-76.978769,38.893389
5655,6,14512,-76.981197,38.893454
5655,6,14517,-76.983306,38.893463
5655,6,7708,-76.985279,38.893635
4265,6,28908,-76.947897,38.889667
4265,6,3455,-76.947098,38.889906
8064,6,27107,-76.944627,38.889665
8064,6,27108,-76.942279,38.889665
8064,6,27109,-76.940106,38.889662
8064,6,28909,-76.938558,38.88961
8064,6,27102,-76.936625,38.889604
8064,6,27106,-76.933893,38.889662
8064,6,27105,-76.932301,38.889656
8064,6,27104,-76.929707,38.889656
8064,6,27113,-76.927373,38.889654
8064,6,27112,-76.925334,38.889654
8064,6,27114,-76.923134,38.889651
8064,6,27119,-76.921004,38.889651
8064,6,13046,-76.920289,38.889881
8064,6,27147,-76.922651,38.889887
8064,6,27148,-76.92588,38.889887
8064,6,27153,-76.929833,38.889895
8064,6,27144,-76.931899,38.889925
8064,6,27139,-76.934776,38.889928
8064,6,27156,-76.936652,38.889955
8064,6,27154,-76.938352,38.889958
8064,6,27140,-76.940194,38.8899
8064,6,27142,-76.942374,38.889903
8064,6,27151,-76.944412,38.8899
8064,6,4613,-76.937671,38.890046
8064,6,28751,-76.938803,38.889034
8064,6,4831,-76.929443,38.889144
8064,6,4832,-76.92787,38.888659
8064,6,4823,-76.927994,38.887171
8064,6,8158,-76.928126,38.886601
8064,6,8159,-76.928451,38.885146
8064,6,42,-76.928735,38.883825
8064,6,4347,-76.929106,38.882107
8064,6,10940,-76.929382,38.880816
8064,6,13451,-76.927298,38.88086
8064,6,10932,-76.926628,38.882277
8064,6,10934,-76.926136,38.884551
8064,6,10935,-76.925895,38.885653
8064,6,10936,-76.925539,38.887275
8064,6,4839,-76.926605,38.888262
8064,6,27096,-76.929595,38.889349
8064,6,10937,-76.930001,38.890657
8064,6,27214,-76.92992,38.893496
8064,6,28997,-76.929423,38.895189
8064,6,4834,-76.929757,38.896104
8064,6,27254,-76.92814,38.895458
8064,6,46,-76.928381,38.893961
8064,6,28998,-76.929854,38.893657
8064,6,10938,-76.930079,38.891602
8064,6,28752,-76.939081,38.889021
8064,6,5053,-76.926006,38.898275
8064,6,28890,-76.926588,38.898458
8064,6,27038,-76.935735,38.885826
8064,6,41164,-76.936722,38.888064
8064,6,31196,-76.937184,38.889204
8064,6,27167,-76.937868,38.89055
8064,6,4582,-76.938963,38.891476
8064,6,27182,-76.939584,38.891638
8064,6,27165,-76.937901,38.890202
8064,6,31197,-76.937315,38.888949
8064,6,4599,-76.936575,38.8873
8064,6,27160,-76.927901,38.890092
8064,6,8153,-76.927699,38.892484
8064,6,27227,-76.927082,38.894186
8064,6,5054,-76.926326,38.896217
8064,6,4736,-76.925814,38.897751
8064,6,5047,-76.925094,38.899683
8064,6,5046,-76.925682,38.898546
8064,6,27293,-76.926342,38.896787
8064,6,27226,-76.927204,38.894296
8064,6,27190,-76.928048,38.892024
4278,6,27122,-76.917455,38.889643
4278,6,27137,-76.917645,38.889878
4279,6,27097,-76.913481,38.889377
4279,6,29441,-76.913364,38.888991
4279,6,1305,-76.913476,38.889676
4279,6,28995,-76.913382,38.889177
4279,19,550,-76.913368,38.889077
4279,19,676,-76.911216,38.888788
4279,19,677,-76.911348,38.888939
4282,6,7227,-77.068752,38.931541
4282,6,7228,-77.066657,38.931462
4282,6,7222,-77.066856,38.931585
4282,6,7223,-77.068458,38.931657
4284,6,36833,-77.063033,38.930349
4284,6,7221,-77.063143,38.930517
4285,6,27713,-77.060747,38.928968
4285,6,4820,-77.060947,38.929067
4286,6,8076,-77.057715,38.928426
4286,6,27709,-77.057939,38.929018
4287,6,27685,-77.057725,38.926308
4287,6,8077,-77.057573,38.926349
4288,6,27639,-77.057324,38.923112
4288,6,4812,-77.057402,38.923296
4289,6,4804,-77.053037,38.92337
4289,6,4803,-77.051064,38.923433
4289,6,4810,-77.052016,38.923611
4289,6,4905,-77.052433,38.925105
4289,6,27653,-77.051652,38.923987
4289,6,4906,-77.052447,38.925357
4289,6,4950,-77.052918,38.925691
4289,6,27660,-77.052631,38.924483
4289,11,74,-77.052221,38.92449
4338,6,27073,-76.907438,38.888333
4338,6,27082,-76.90786,38.88884
4338,19,708,-76.906721,38.888026
4338,19,709,-76.907859,38.888834
6786,6,27049,-76.902501,38.886848
6786,6,27051,-76.902398,38.887119
6786,6,29431,-76.902844,38.886264
6786,6,951,-76.904986,38.88596
6786,6,950,-76.907283,38.885609
6786,6,949,-76.908976,38.885371
6786,6,13462,-76.912049,38.884921
6786,6,27026,-76.913286,38.884853
6786,6,2196,-76.916382,38.884524
6786,6,27027,-76.915416,38.884858
6786,6,29575,-76.913003,38.884713
6786,6,27028,-76.911254,38.884908
6786,6,925,-76.907585,38.885447
6786,6,926,-76.90532,38.885762
6786,6,927,-76.903915,38.885968
6786,6,27046,-76.901449,38.886321
6786,6,39739,-76.911035,38.882696
6786,6,13198,-76.910675,38.8834
6786,6,13201,-76.909869,38.884998
6786,6,13200,-76.910158,38.884754
6786,6,27006,-76.910681,38.883702
6786,6,13199,-76.91119,38.882677
6786,19,710,-76.902502,38.886845
6786,19,1115,-76.90281002,38.8862691
6786,19,1116,-76.903428,38.886051
6786,19,711,-76.902401,38.887122
6786,19,566,-76.904985,38.885962
6786,19,578,-76.907287,38.885608
6786,19,577,-76.908945,38.885374
6786,19,571,-76.912055,38.884928
6786,19,542,-76.913711,38.884554
6786,19,554,-76.916663,38.885142
6786,19,555,-76.916584,38.885266
6786,19,1091,-76.914398,38.884716
6786,19,1468,-76.911001,38.882705
6786,19,141,-76.910674,38.883401
6786,19,1469,-76.909901,38.884918
6786,19,576,-76.908324,38.885335
6786,19,579,-76.907576,38.885445
6786,19,580,-76.905318,38.885771
4955,6,29430,-76.895762,38.886184
4955,6,29576,-76.895798,38.88636
4955,6,3623,-76.89361,38.887201
4955,6,3624,-76.893756,38.887503
4955,6,13107,-76.89592,38.886886
4955,6,28657,-76.895726,38.886012
4955,6,28658,-76.89569,38.885831
4955,19,248,-76.895635,38.885665
4955,19,249,-76.895782,38.886363
4955,19,558,-76.893613,38.887204
4955,19,575,-76.893756,38.887502
4343,6,233,-76.898244,38.887582
4343,6,231,-76.898964,38.889251
4343,6,31807,-76.90041,38.890681
4343,6,227,-76.901826,38.891986
4343,6,27203,-76.902361,38.892915
4343,6,224,-76.903541,38.894055
4343,6,223,-76.903377,38.893698
4343,6,27209,-76.902759,38.893112
4343,6,228,-76.901986,38.891931
4343,6,12431,-76.900563,38.890552
4343,6,232,-76.89918,38.88916
4343,6,27057,-76.898416,38.887333
4343,19,247,-76.898242,38.887583
4343,19,226,-76.898963,38.889251
4343,19,228,-76.900409,38.89068
4343,19,230,-76.901827,38.891988
4343,19,232,-76.902367,38.892946
4343,19,234,-76.903537,38.894059
4343,19,235,-76.903372,38.893711
4343,19,233,-76.90275318,38.8931258
4343,19,231,-76.90198685,38.89193577
4343,19,229,-76.900567,38.890554
4343,19,227,-76.899181,38.889162
4343,19,225,-76.89841,38.887328
8268,6,27267,-76.906281,38.896008
8268,6,27297,-76.90577,38.897
8268,6,27318,-76.905517,38.897622
8268,6,222,-76.906161,38.895795
8268,6,3599,-76.905098,38.896485
8268,6,27271,-76.907478,38.896055
8268,6,219,-76.90859,38.89674
8268,6,217,-76.909908,38.898294
8268,6,218,-76.909784,38.897894
8268,6,220,-76.908843,38.89677
8268,6,27269,-76.907003,38.896008
8268,6,27291,-76.904478,38.896507
8268,19,240,-76.906283,38.896011
8268,19,1050,-76.905766,38.897
8268,19,1047,-76.90552,38.897623
8268,19,237,-76.906196,38.895813
4349,6,27342,-76.903639,38.898888
4349,6,27346,-76.903932,38.899039
4349,19,1048,-76.90365,38.898883
4349,19,1049,-76.903865,38.899093
4350,6,27372,-76.901975,38.900382
4350,6,27376,-76.902086,38.900681
4350,19,1053,-76.901978,38.900385
4350,19,1062,-76.902088,38.90068
4354,6,29437,-76.899834,38.902626
4354,6,27450,-76.897402,38.905032
4354,6,27470,-76.894442,38.907241
4354,6,27486,-76.892443,38.908926
4354,6,27485,-76.892968,38.908912
4354,6,27471,-76.894941,38.907282
4354,6,27453,-76.896441,38.906153
4354,6,27427,-76.900002,38.902936
4354,19,1060,-76.899843,38.902614
4354,19,1051,-76.898876,38.903737
4354,19,1055,-76.897405,38.905031
4354,19,1063,-76.894438,38.907249
4354,19,1068,-76.892445,38.908926
4354,19,1069,-76.892968,38.908913
4354,19,1070,-76.894943,38.90728
4354,19,1054,-76.897266,38.90552
4354,19,1052,-76.899324,38.903727
4354,19,1061,-76.900005,38.902934
4354,19,1390,-76.892677,38.909612
4354,19,1389,-76.89454,38.908999
4356,6,27521,-76.890138,38.911124
4356,6,28876,-76.887724,38.913009
4356,6,29429,-76.887711,38.913404
4356,6,27529,-76.890117,38.911568
4356,19,1064,-76.89010278,38.91113608
4356,19,1056,-76.888705,38.912315
4356,19,1066,-76.887722,38.913011
4356,19,1067,-76.887712,38.913402
4356,19,1057,-76.888994,38.912501
4356,19,1065,-76.890121,38.911571
4356,19,1380,-76.885664,38.912631
4356,19,1397,-76.88878,38.910936
4356,19,1396,-76.88856871,38.9108616
4357,6,27555,-76.885247,38.914648
4357,6,27557,-76.88549,38.914859
4357,19,1058,-76.885245,38.914656
4357,19,1059,-76.885486,38.914856
4358,6,27576,-76.882347,38.916525
4358,6,27579,-76.882309,38.916928
4368,6,27593,-76.87964,38.918703
4368,6,27610,-76.877969,38.920589
4368,6,1785,-76.875592,38.920084
4368,6,1786,-76.873726,38.920082
4368,6,1787,-76.871813,38.920073
4368,6,27597,-76.87175,38.918955
4368,6,557,-76.870602,38.91849
4368,6,554,-76.868792,38.918448
4368,6,555,-76.866865,38.918917
4368,6,556,-76.864992,38.920221
4368,6,27615,-76.864382,38.920704
4368,6,40408,-76.864922,38.920641
4368,6,9521,-76.865271,38.920191
4368,6,559,-76.867025,38.919062
4368,6,558,-76.868913,38.918602
4368,6,2426,-76.870817,38.918733
4368,6,1791,-76.871966,38.920205
4368,6,1790,-76.873456,38.920202
4368,6,1789,-76.8757,38.920202
4368,6,1784,-76.877454,38.920611
4368,6,27612,-76.87864,38.92026
4368,6,27589,-76.88024,38.918585
4370,6,774,-76.859812,38.920572
4370,6,775,-76.858727,38.922367
4370,6,784,-76.858854,38.922762
4370,6,27626,-76.859437,38.921805
4370,6,27617,-76.860088,38.920715
4370,19,475,-76.859818,38.920571
4370,19,459,-76.85875156,38.9223437
4370,19,457,-76.85814,38.923623
4370,19,477,-76.860089,38.920715
4370,19,460,-76.858857,38.92275
4370,19,476,-76.85943661,38.92179982
4370,19,458,-76.858484,38.923501
4371,6,777,-76.858566,38.92559
4371,6,778,-76.85872,38.926505
4371,6,786,-76.858979,38.92682
4371,19,461,-76.85856903,38.92559595
4371,19,467,-76.85874,38.926524
4371,19,462,-76.858747,38.925585
4371,19,468,-76.858983,38.92682
4374,6,780,-76.859393,38.929363
4374,6,1704,-76.861485,38.930887
4374,6,41246,-76.85984,38.930443
4374,6,787,-76.859338,38.928618
4374,19,478,-76.859398,38.929356
4374,19,466,-76.859692,38.930734
4374,19,465,-76.859834,38.930426
4374,19,479,-76.859342,38.928618
4375,6,27752,-76.863873,38.931796
4375,6,27761,-76.865703,38.93235
4375,6,41166,-76.864907,38.933665
4378,6,27806,-76.862541,38.935153
4379,6,41243,-76.858676,38.936901
4379,6,14995,-76.857204,38.935803
4379,19,448,-76.857016,38.935699
4379,19,313,-76.85876,38.937217
4379,19,312,-76.859749,38.938288
4379,19,318,-76.860627,38.93924
4379,19,449,-76.857212,38.935767
4379,19,314,-76.86149052,38.93971711
4379,19,310,-76.860438,38.938677
4379,19,311,-76.858689,38.936925
4381,6,41244,-76.85911,38.934221
4381,6,41245,-76.859562,38.932873
4381,19,446,-76.859372,38.93292
4381,19,480,-76.859103,38.934233
4381,19,447,-76.859568,38.932884
4390,6,27642,-76.868369,38.923384
4390,6,40407,-76.868479,38.923079
24038,6,27686,-76.880912,38.926456
24038,6,27670,-76.880511,38.924872
24038,6,29428,-76.880556,38.924672
24038,6,27694,-76.880873,38.926949
24038,19,698,-76.882346,38.928736
24038,19,943,-76.880869,38.927501
24038,19,942,-76.881241,38.927181
24038,19,699,-76.88278,38.928511
4393,6,1838,-76.884071,38.924036
4393,6,1841,-76.883921,38.923954
24037,6,27666,-76.886669,38.924809
24037,6,1842,-76.886312,38.924639
24037,19,191,-76.886385,38.927615
24037,19,938,-76.88654,38.926793
24037,19,944,-76.8873,38.92645
24037,19,190,-76.886247,38.927515
4398,6,27673,-76.889249,38.925168
4398,6,1844,-76.891146,38.925461
4398,6,2967,-76.890768,38.926223
4398,6,11860,-76.891762,38.928694
4398,6,12532,-76.891951,38.928546
4398,6,29427,-76.890555,38.927212
4398,6,2968,-76.890975,38.92631
4398,6,1840,-76.890734,38.925242
4398,6,27672,-76.889395,38.925063
4398,19,947,-76.88981,38.927215
4398,19,1120,-76.891771,38.928692
4398,19,1119,-76.891954,38.928554
4398,19,946,-76.890561,38.927213
24031,6,29435,-76.889581,38.931654
24031,19,61,-76.889584,38.931651
24031,19,65,-76.887696,38.932952
24031,19,66,-76.887916,38.932994
24031,19,62,-76.888952,38.932167
4400,6,28666,-76.89071,38.933531
4400,6,29436,-76.890885,38.93341
4400,6,2124,-76.891185,38.93312
4400,19,931,-76.890451,38.933722
4404,6,29438,-76.901496,38.932207
4404,6,27776,-76.904246,38.932961
4404,6,29439,-76.907417,38.933416
4404,6,29426,-76.907158,38.933095
4404,6,27774,-76.905083,38.932832
4404,6,27763,-76.902833,38.932328
4405,6,27791,-76.910022,38.933747
4405,6,27789,-76.910609,38.93358
5897,6,27798,-76.916757,38.934227
5897,6,27796,-76.916473,38.934191
5897,6,2144,-76.918692,38.936016
5897,6,2127,-76.921829,38.937343
5897,6,341,-76.924023,38.938269
5897,6,337,-76.92679,38.939159
5897,6,334,-76.929022,38.939677
5897,6,27867,-76.930714,38.939675
5897,6,326,-76.934027,38.939549
5897,6,322,-76.93676,38.939401
5897,6,321,-76.935705,38.939261
5897,6,325,-76.933248,38.939357
5897,6,29397,-76.931425,38.939439
5897,6,333,-76.929494,38.939513
5897,6,338,-76.927031,38.939009
5897,6,2125,-76.924917,38.938373
5897,6,27847,-76.923831,38.937924
5897,6,2142,-76.922277,38.937271
5897,6,2128,-76.92024,38.936414
