ACRES,TAZ,NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,FIPSSTCO,REGION,SQMI,JUR,Shape_Leng,Shape_Area,TAZ_Area
1426.10526244000,585.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,2.22828947256,1,45573.55693310000,62121145.23180000000,62121144.72320000000
1129.09260988000,586.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.76420720294,1,31666.92041050000,49183274.08660000000,49050323.81410000000
1006.49187432000,587.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.57264355362,1,35038.06784500000,43842786.04520000000,43842785.58430000000
832.09964524200,588.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.30015569569,1,25959.52059470000,36246260.54670000000,36246261.04990000000
338.28874569400,589.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.52857616515,1,16923.17853330000,14735857.76240000000,14735857.44550000000
374.98280108100,590.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.58591062669,1,17768.71313290000,16334250.81510000000,16334250.92490000000
385.24549909100,591.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.60194609233,1,19242.68273660000,16781293.94040000000,16781293.17680000000
511.53305247500,592.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.79927039449,1,25395.08044560000,22282379.76580000000,22282380.40540000000
340.44427183400,593.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.53194417474,1,16025.34545380000,14829752.48110000000,14829752.37810000000
512.12872716300,594.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.80020113619,1,20964.66362590000,22308327.35520000000,22308327.30200000000
472.56156370400,595.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.73837744329,1,18830.70213510000,20584781.71500000000,20584781.98300000000
323.04707505400,596.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.50476105477,1,17517.48701720000,14071930.58930000000,14071930.44640000000
801.45367707600,597.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.25227137043,1,30639.89888680000,34911322.17340000000,34911322.26040000000
490.94996264900,598.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.76710931664,1,24161.97002930000,21385780.37300000000,21385780.34380000000
301.04921527400,599.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.47038939887,1,15933.50296980000,13113703.81730000000,13113703.56480000000
211.27181669800,600.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.33011221359,1,13324.90500010000,9203000.33535000000,9203000.27936000000
124.31714615700,601.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.19424554087,1,11353.25420920000,5415254.88662000000,5415254.81637000000
244.00474668400,602.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.38125741669,1,13214.98278010000,10628846.76560000000,10628847.02920000000
463.32752749600,603.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.72394926171,1,19477.61492560000,20182547.09770000000,20182547.13460000000
211.03743607600,604.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.32974599387,1,12553.94270770000,9192790.71548000000,9192790.57135000000
192.35149395000,605.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.30054920930,1,12095.75704750000,8378831.07646000000,8378830.91419000000
199.44392783400,606.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.31163113724,1,12924.24295020000,8687777.49644000000,8687777.49913000000
247.60778766400,607.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.38688716823,1,15835.57523180000,10785795.23070000000,10785795.40980000000
410.50614459800,608.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.64141585093,1,20257.26261780000,17881647.65870000000,17881647.81320000000
265.69117936400,609.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.41514246776,1,13978.02317720000,11573507.77310000000,11573507.63760000000
502.90926055400,610.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.78579571962,1,20373.64636580000,21906727.38970000000,21906727.43020000000
164.37436548500,611.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.25683494607,1,12745.20372610000,7160147.36054000000,7160147.18146000000
188.36841736900,612.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.29432565214,1,13847.05767340000,8205328.26059000000,8205328.25310000000
157.94597116900,613.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.24679057995,1,11671.93741630000,6880126.50413000000,6880126.48465000000
174.40722820000,614.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.27251129406,1,13129.18962860000,7597178.86041000000,7597178.83177000000
101.60828655400,615.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.15876294774,1,12629.34729840000,4426056.96228000000,4426056.87103000000
166.85337734400,616.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.26070840210,1,13607.07095400000,7268133.11709000000,7268133.16722000000
223.86908595300,617.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.34979544680,1,15852.08716490000,9751737.38411000000,9751737.56519000000
215.16117317500,618.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.33618933309,1,14566.14565090000,9372420.70352000000,9372420.43735000000
195.94884764900,619.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.30617007445,1,15622.01885380000,8535531.80357000000,8535531.82634000000
48.44968230140,620.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.07570262860,1,7753.79642308000,2110468.16105000000,2110468.35585000000
234.92493860900,621.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.36707021658,1,15544.50539010000,10233330.32580000000,10233330.25960000000
278.59278963100,622.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.43530123380,1,14489.68780800000,12135501.91630000000,12135501.91880000000
108.97576029500,623.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.17027462546,1,13025.87575010000,4746984.11845000000,4746984.19880000000
115.25498630500,624.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.18008591610,1,9991.11735969000,5020507.20346000000,5020507.01007000000
157.23258202200,625.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.24567590941,1,14274.11163610000,6849051.27289000000,6849051.04073000000
338.82714840500,626.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.52941741938,1,17615.52625580000,14759310.58450000000,14759311.09520000000
94.52189112760,627.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.14769045489,1,9688.05686260000,4117373.57752000000,4117373.85501000000
291.16899477900,628.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.45495155434,1,15698.17910840000,12683321.41260000000,12683321.46960000000
144.97946365700,629.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.22653041197,1,10859.01354930000,6315305.43691000000,6315305.39983000000
371.69936309800,630.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.58078025484,1,20768.59536050000,16191224.25650000000,16191224.12470000000
313.83643468800,631.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.49036942920,1,18280.78113050000,13670715.09500000000,13410510.76860000000
421.52334369200,632.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.65863022452,1,20918.40498740000,18361556.85120000000,18361556.46980000000
378.65993013000,633.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.59165614083,1,17169.96802210000,16494426.55650000000,16392557.50430000000
527.76195015100,634.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.82462804711,1,24426.75809140000,22989310.54860000000,22950916.87300000000
353.35354838800,635.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.55211491936,1,16059.05742870000,15392080.56780000000,15392080.34060000000
295.53895039300,636.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.46177960999,1,14715.14092850000,12873676.67910000000,12873676.94900000000
161.89019841200,637.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.25295343502,1,13885.30779690000,7051937.04281000000,7051936.98222000000
328.80940973200,638.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.51376470271,1,18244.31358250000,14322937.88790000000,14322937.68920000000
120.57956567900,639.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.18840557137,1,11639.46659890000,5252445.88099000000,5252446.31836000000
70.89642611330,640.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.11077566580,1,9499.80591591000,3088248.32149000000,3088248.38505000000
329.26513981400,641.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.51447678096,1,18547.13710990000,14342789.49030000000,14342789.50990000000
491.52275786300,642.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.76800430916,1,21147.02704990000,21410731.33250000000,21410731.50680000000
241.97839338000,643.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.37809123966,1,13637.33879840000,10540578.81560000000,10540578.88950000000
230.47304247000,644.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.36011412886,1,15122.33676820000,10039405.73000000000,10039405.74120000000
276.60494598400,645.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.43219522810,1,14660.75397190000,12048911.44710000000,12048911.30830000000
609.71566774900,646.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.95268073086,1,25692.07176660000,26559214.48710000000,19766229.66440000000
919.84390202600,647.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.43725609692,1,28008.92765110000,40068400.37230000000,28432174.77900000000
1020.05311696000,648.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.59383299526,1,27172.61271910000,44433513.77500000000,34172406.14540000000
1315.01288028000,649.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,2.05470762544,1,35275.40422610000,57281961.06520000000,48079097.97800000000
1336.44338940000,650.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,2.08819279595,1,36649.45977310000,58215474.04250000000,58215473.83720000000
1558.75641369000,651.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,2.43555689640,1,39542.65044880000,67899429.38050000000,67899429.15140000000
1667.26273844000,652.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,2.60509802882,1,40931.26767700000,72625964.88660000000,72625964.83380000000
511.01900765100,653.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.79846719946,1,22113.99657950000,22259987.97330000000,22259987.99080000000
641.75311677700,654.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.00273924496,1,25243.68653970000,27954765.76680000000,27954765.67800000000
543.82893971100,655.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.84973271830,1,22357.44983600000,23689188.61380000000,23689188.16920000000
715.31337107200,656.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.11767714230,1,26639.21661920000,31159050.44390000000,31159050.51940000000
869.71184781000,657.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.35892476220,1,26828.65088800000,37884648.09060000000,37884648.33430000000
467.86048518400,658.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.73103200810,1,20778.30067540000,20380002.73460000000,20380002.38250000000
442.48737231400,659.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.69138651924,1,18705.64037280000,19274749.93800000000,19274750.05470000000
702.78825316000,660.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.09810664556,1,23579.81271830000,30613456.30760000000,30613456.71050000000
298.74672284000,661.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.46679175444,1,15300.51405060000,13013407.24690000000,13013407.07160000000
167.85399730300,662.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.26227187079,1,13061.60525490000,7311720.12251000000,7311719.96718000000
127.39864032900,663.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.19906037551,1,11177.34684590000,5549484.77274000000,5549485.06058000000
367.37908027800,664.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.57402981293,1,17987.26302530000,16003032.73690000000,16003032.63610000000
579.90089093100,665.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.90609514208,1,27788.24146070000,25260482.80890000000,25260482.55470000000
620.76310771000,666.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.96994235580,1,20810.88331460000,27040440.97190000000,27040440.94180000000
474.67949866600,667.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.74168671667,1,18186.32293720000,20677038.96190000000,20677038.93980000000
177.41169575300,668.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.27720577461,1,13028.93710740000,7728053.46700000000,7728053.47269000000
338.53533697000,669.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.52896146402,1,17073.08702830000,14746599.27840000000,14746598.99850000000
462.29893741800,670.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.72234208972,1,20159.16526300000,20137741.71390000000,20137741.83200000000
347.12746449800,671.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.54238666328,1,17139.18487390000,15120872.35350000000,15120872.52000000000
714.93593217000,672.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.11708739402,1,25802.15023780000,31142609.20530000000,31142609.09370000000
400.84790949200,673.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.62632485858,1,19506.84603550000,17460934.93750000000,17460934.57960000000
225.55702635500,674.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.35243285368,1,16972.40367770000,9825264.06801000000,9825264.33880000000
386.31006245500,675.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.60360947259,1,20092.08616270000,16827666.32050000000,16827666.32270000000
151.22896382700,676.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.23629525598,1,14713.84288890000,6587533.66429000000,6587533.67786000000
255.50704698500,677.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.39922976091,1,17592.90825090000,11129886.96670000000,11129887.22990000000
139.02641165500,678.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.21722876821,1,15407.79286950000,6055990.49168000000,6055990.36809000000
621.94409255100,679.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.97178764461,1,25207.44508370000,27091884.67150000000,27091884.87870000000
157.98906188100,680.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.24685790919,1,15032.06686370000,6882003.53554000000,6882003.65956000000
118.33187247500,681.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.18489355074,1,11754.57940160000,5154536.36499000000,5154536.00338000000
471.72096372000,682.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.73706400581,1,19486.24225050000,20548165.17960000000,20548165.10350000000
117.19352884200,683.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.18311488882,1,10455.31205840000,5104950.11637000000,5104950.21842000000
391.00045502500,684.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.61093821098,1,18028.88081430000,17031979.82090000000,16924582.85260000000
129.84241706200,685.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.20287877666,1,10266.19897280000,5655935.68723000000,5655935.61556000000
156.06332772500,686.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.24384894957,1,14654.70909080000,6798118.55570000000,6798118.81988000000
264.20206380500,687.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.41281572470,1,15941.27630640000,11508641.89930000000,11508641.62520000000
632.82256714700,688.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.98878526117,1,28824.50032440000,27565751.02490000000,27565751.61280000000
439.91471794300,689.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.68736674679,1,28639.17008450000,19162685.11360000000,19162684.35340000000
160.89151765700,690.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.25139299634,1,12082.36151300000,7008434.50915000000,7008434.91060000000
161.90008314800,691.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.25296887992,1,12240.73768630000,7052367.62193000000,7052367.32931000000
42.15250997280,692.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.06586329683,1,10912.59164810000,1836163.33441000000,1836163.34909000000
86.49857151650,693.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.13515401800,1,9696.47659897000,3767877.77526000000,3767877.80367000000
481.85941840600,694.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.75290534126,1,20589.15470650000,20989796.26580000000,20989796.61270000000
124.48129746900,695.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.19450202730,1,14982.31024730000,5422405.31774000000,5422405.25535000000
583.96580639300,696.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.91244657249,1,25133.43502310000,25437550.52650000000,24930658.82620000000
144.74397251300,697.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.22616245705,1,11334.96612000000,6305047.44267000000,6305047.12224000000
187.63376575100,698.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.29317775899,1,15429.47676720000,8173326.83611000000,8173458.71127000000
579.30951178300,699.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.90517111216,1,23435.48720270000,25234722.33330000000,25234722.93490000000
572.66946687500,700.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.89479604199,1,29383.03698530000,24945481.97710000000,24945481.17150000000
717.51096488300,701.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.12111088263,1,25360.96995610000,31254777.63030000000,31254777.45130000000
371.39309104600,702.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.58030170476,1,18460.43483860000,16177883.04600000000,16177883.43210000000
492.39726435800,703.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.76937072556,1,21243.78340280000,21448824.83540000000,21216164.29080000000
755.70530630700,704.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.18078954110,1,25519.48593350000,32918523.14270000000,32918523.24980000000
1191.36847611000,705.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.86151324393,1,37035.50493090000,51896010.81940000000,51896010.92250000000
985.53702463000,706.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.53990160099,1,31419.53087970000,42929992.79290000000,42929993.12650000000
844.68507120100,707.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.31982042375,1,26913.97327350000,36794481.70150000000,36794481.63470000000
486.31475982500,708.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.75986681223,1,19113.67219790000,21183870.93800000000,21183870.63680000000
1046.24273872000,709.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.63475427926,1,30702.42507510000,45574333.69880000000,45617844.43320000000
565.31599618500,710.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.88330624404,1,23322.28795130000,24625164.79380000000,24581653.63860000000
476.71777960200,711.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.74487153063,1,19319.97169520000,20765826.47950000000,20765826.74310000000
309.76864536400,712.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.48401350838,1,15387.75898370000,13493522.19210000000,13682187.38750000000
509.14753280300,713.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.79554302001,1,20957.44467520000,22178466.52890000000,22329386.20880000000
152.56234478800,714.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.23837866373,1,13844.83180290000,6645615.73896000000,6659916.83921000000
277.50470803000,715.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.43360110630,1,14183.09468000000,12088105.08180000000,12088104.88520000000
106.71133952800,716.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.16673646801,1,8457.29872143000,4648345.94983000000,4652313.22378000000
175.34472330800,717.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.27397613017,1,14182.84395590000,7638016.14729000000,7623724.38510000000
217.03712814800,718.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.33912051273,1,14035.05189770000,9454137.30212000000,9504701.33121000000
448.92765024500,719.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.70144945351,1,22478.76352220000,19555288.44470000000,19324284.67730000000
147.50244542800,720.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.23047257098,1,11700.84188860000,6425206.52286000000,6425206.84603000000
198.17116550100,721.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.30964244610,1,13739.30680550000,8632335.96925000000,8568249.81542000000
272.26906295300,722.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.42542041086,1,23817.07827580000,11860040.38220000000,11931257.03430000000
250.71460398300,723.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.39174156872,1,12978.14958020000,10921128.14950000000,10920690.79580000000
294.36354847300,724.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.45994304449,1,15868.00642920000,12822476.17150000000,12751259.48120000000
725.63026704000,725.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.13379729225,1,24296.25179740000,31608454.43230000000,31495089.33670000000
191.54337638200,726.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.29928652560,1,16289.76280670000,8343629.47522000000,8343629.37883000000
266.40055031400,727.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.41625085987,1,15328.20554250000,11604407.97170000000,11604408.33670000000
82.20764378820,728.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.12844944342,1,7958.85412340000,3580964.96342000000,3580964.85623000000
136.45851080400,729.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.21321642313,1,10870.38394600000,5944132.73062000000,5944133.07245000000
62.34787921830,730.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.09741856128,1,6578.24615997000,2715873.61875000000,2715873.36503000000
181.58456099900,731.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.28372587656,1,12954.82738830000,7909823.47713000000,7805703.66499000000
213.17463875500,732.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.33308537306,1,16657.23484500000,9285887.26418000000,9285887.39138000000
68.96034234030,733.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.10775053491,1,7722.33986343000,3003912.51234000000,3003912.46409000000
175.70550007600,734.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.27453984387,1,10838.93570540000,7653731.58329000000,7737255.21677000000
170.92355901700,735.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.26706806096,1,11290.76042570000,7445430.23078000000,7445430.52769000000
121.49543684200,736.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.18983662007,1,9817.90791003000,5292341.22884000000,5292341.30583000000
28.68566656670,737.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.04482135401,1,5102.04433533000,1249547.63565000000,1249547.73627000000
72.25972110720,738.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.11290581423,1,9295.25838991000,3147633.45143000000,3147633.24316000000
140.12435225500,739.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.21894430040,1,17652.65366910000,6103816.78422000000,6103817.08368000000
358.82988823500,740.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.56067170037,1,26656.11545150000,15630629.93150000000,15517920.73620000000
241.92234411500,741.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.37800366268,1,25588.80844300000,10538137.30960000000,10043010.03530000000
57.97142801890,742.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.09058035628,1,8948.77589600000,2525235.40450000000,2525235.34969000000
456.27465642000,743.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.71292915066,1,18575.44983060000,19875324.03360000000,19875324.10220000000
93.15820509320,744.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.14555969546,1,10890.67562710000,4057971.41386000000,4057971.84785000000
96.80419012740,745.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.15125654707,1,9703.44797082000,4216790.52195000000,4216790.21984000000
614.16424633600,746.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.95963163490,1,21489.90309270000,26752994.57040000000,26426949.57430000000
332.57191794100,747.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.51964362178,1,20836.17983620000,14486832.74550000000,14486832.68740000000
131.95883508200,748.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.20618567982,1,10693.87962210000,5748126.85619000000,5748126.88523000000
247.74814360200,749.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.38710647438,1,16797.18995570000,10791909.13530000000,10661698.90750000000
581.07262015700,750.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.90792596900,1,26279.55010610000,25311523.33400000000,24204794.67380000000
349.76275825200,751.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.54650430977,1,22599.11594870000,15235665.74950000000,15235665.60600000000
70.31098187270,752.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.10986090918,1,7235.62230689000,3062746.37038000000,3062746.51991000000
174.89512549600,753.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.27327363359,1,11861.63911640000,7618431.66659000000,7618431.78659000000
82.37111893220,754.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.12870487333,1,8141.50783809000,3588085.94069000000,3588085.73584000000
967.09547533700,755.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.51108668021,1,31698.56877940000,42126678.90570000000,41969487.56720000000
236.35636528000,756.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.36930682075,1,14713.14891660000,10295683.27160000000,10295683.24750000000
623.20181472300,757.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.97375283551,1,26449.67910930000,27146671.04940000000,27146671.31220000000
444.24256088100,758.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.69412900138,1,26638.54314990000,19351205.95200000000,19351205.97390000000
938.43798992900,759.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.46630935926,1,34569.91987680000,40878358.84130000000,40878358.77500000000
1039.58075710000,760.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,1.62434493297,1,40952.23103310000,45284137.77930000000,45284137.81110000000
1515.09670718000,761.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,2.36733860497,1,36079.51520920000,65997612.56470000000,65997612.79300000000
382.53782470300,762.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.59771535110,1,17856.48345190000,16663347.64400000000,16663347.71790000000
423.30867315100,763.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,0.66141980180,1,23838.64890890000,18439325.80250000000,18439325.61990000000
1285.67801988000,764.00000000000,Montgomery,Maryland,24,31,24031,TPB Modeled Region,2.00887190606,1,38458.14699890000,56004134.54600000000,56004134.53280000000
