path_id,o_zone_id,d_zone_id,link_sequence
2134,22,40,187;664;622;610;636;715;682;658;745;604;616;676;720
2135,22,40,188;666;624;612;638;717;684;660;747;606;618;678;722
2136,22,41,185;585;566;564;574;591;589;581;597;587;583;576;592
2137,22,41,187;664;622;610;636;714;299;1112;1105;240;680;656;742;372;597;587;583;576;592
2138,22,42,181;444;408;432;420;511;501
2139,22,42,182;446;410;434;422;513;503
2140,22,43,181;444;408;432;420;511;502;507
2141,22,43,182;446;410;434;422;513;504;508
2142,22,44,185;585;566;564;574;590;299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;893
2143,22,44,187;664;622;610;636;714;299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;893
2144,22,45,181;444;408;432;420;510
2145,22,45,182;446;410;434;422;512
2146,22,46,185;585;566;564;574;590;299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;895
2147,22,46,187;664;622;610;636;714;299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;895
2148,22,47,185;585;566;564;574;590;299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;874;897
2149,22,47,187;664;622;610;636;714;299;1112;1105;245;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;874;897
2150,22,48,185;585;566;564;574;590;299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;736
2151,22,48,187;664;622;610;636;714;299;1112;1106;1098;1122;1076;1080;1101;219;674;719;692;668;736
2152,22,49,185;585;566;564;574;591;589;581;597;587;583;576;593;570;572;594
2153,22,49,187;664;622;610;636;714;299;1112;1105;240;680;656;742;372;597;587;583;576;593;570;572;594
2154,22,50,185;585;566;564;574;590;299;1112;1105;240;680;656;742
2155,22,50,187;664;622;610;636;714;299;1112;1105;240;680;656;742
2156,23,1,194;806;770;841;778;800;812;751
2157,23,1,195;808;772;843;780;802;814;753
2158,23,2,198;942;912;960;922;934;946;972;928;952;956;918;899
2159,23,2,199;944;914;962;924;936;948;974;930;954;958;920;901
2160,23,3,194;806;770;841;778;800;812;752;757
2161,23,3,195;808;772;843;780;802;814;754;759
2162,23,4,198;942;912;960;922;934;946;972;928;952;956;918;900;903
2163,23,4,199;944;914;962;924;936;948;974;930;954;958;920;902;905
2164,23,5,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;709;698;625
2165,23,5,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;711;700;626
2166,23,6,194;806;770;841;778;800;812;752;758;818;763
2167,23,6,195;808;772;843;780;802;814;754;760;820;765
2168,23,7,198;942;912;960;922;934;946;972;928;952;956;918;900;904;938;907
2169,23,7,199;944;914;962;924;936;948;974;930;954;958;920;902;906;940;909
2170,23,8,194;806;769
2171,23,8,195;808;771
2172,23,9,200;1002;1016;1020;996;1024;1008;984
2173,23,9,197;878;893;341;1016;1020;996;1024;1008;984
2174,23,10,194;806;769;74;570;571
2175,23,10,195;808;771;74;570;571
2176,23,11,194;806;770;841;778;800;811;207;552;562;546;554;556;538
2177,23,11,195;808;772;843;780;802;813;207;552;562;546;554;556;538
2178,23,12,194;806;770;841;778;800;811;207;552;561;368;523;438;462;490;414;388;400;444;408;432;419
2179,23,12,195;808;772;843;780;802;813;207;552;561;368;523;438;462;490;414;388;400;444;408;432;419
2180,23,13,194;806;770;841;777
2181,23,13,195;808;772;843;779
2182,23,14,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643
2183,23,14,195;808;772;843;780;802;814;754;760;819;219;674;719;692;668;737;702;643
2184,23,15,198;942;912;960;922;934;946;972;928;952;956;918;900;904;938;908;925
2185,23,15,199;944;914;962;924;936;948;974;930;954;958;920;902;906;940;910;926
2186,23,16,194;806;770;841;778;800;812;752;758;818;764;783
2187,23,16,195;808;772;843;780;802;814;754;760;820;766;785
2188,23,17,194;806;770;841;778;800;812;752;758;818;764;784;826;831;286;1110;1095
2189,23,17,195;808;772;843;780;802;814;754;760;820;766;786;828;833;286;1110;1095
2190,23,18,194;806;769;74;570;572;595;579
2191,23,18,195;808;771;74;570;572;595;579
2192,23,19,194;806;770;841;778;800;811;207;552;562;545
2193,23,19,195;808;772;843;780;802;813;207;552;562;545
2194,23,20,197;878;894;896;873
2195,23,20,200;1002;1016;1020;995
2196,23,21,194;806;770;841;778;799
2197,23,21,195;808;772;843;780;801
2198,23,22,198;942;912;960;922;934;946;972;928;952;956;918;900;904;937
2199,23,22,199;944;914;962;924;936;948;974;930;954;958;920;902;906;939
2200,23,24,194;806;770;841;778;800;812;752;758;817;219;674;719;692;667
2201,23,24,195;808;772;843;780;802;814;754;760;819;219;674;719;692;667
2202,23,25,194;806;770;841;778;800;811
2203,23,25,195;808;772;843;780;802;813
2204,23,26,194;806;770;841;778;800;812;752;758;817
2205,23,26,195;808;772;843;780;802;814;754;760;819
2206,23,27,194;806;770;841;778;800;811;207;552;561;379;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2207,23,27,195;808;772;843;780;802;813;207;552;561;379;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2208,23,28,197;878;894;896;874;898;883
2209,23,28,200;1002;1016;1020;996;1024;1007
2210,23,29,198;942;912;960;922;934;946;972;928;951
2211,23,29,199;944;914;962;924;936;948;974;930;953
2212,23,30,194;806;770;841;778;800;812;752;758;818;764;784;825
2213,23,30,195;808;772;843;780;802;814;754;760;820;766;786;827
2214,23,31,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;687
2215,23,31,195;808;772;843;780;802;814;754;760;819;219;674;719;692;668;737;702;643;124;646;687
2216,23,32,194;806;770;841;777;112;749;750
2217,23,32,195;808;772;843;779;112;749;750
2218,23,33,194;806;770;841;778;800;812;752;758;817;219;674;719;691
2219,23,33,195;808;772;843;780;802;814;754;760;819;219;674;719;691
2220,23,34,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;709;697
2221,23,34,195;808;772;843;780;802;814;754;760;819;219;674;719;692;668;737;702;643;124;646;688;709;697
2222,23,35,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;736;364;739;703
2223,23,35,195;808;772;843;780;802;814;754;760;819;219;674;719;692;668;736;364;739;703
2224,23,36,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;708
2225,23,36,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;710
2226,23,37,194;806;770;841;778;800;812;752;758;818;764;784;826;831
2227,23,37,195;808;772;843;780;802;814;754;760;820;766;786;828;833
2228,23,38,198;942;912;960;922;934;946;972;928;952;955
2229,23,38,199;944;914;962;924;936;948;974;930;954;957
2230,23,39,194;806;770;841;778;800;812;752;758;818;764;784;826;831;286;1110;1096;1113
2231,23,39,195;808;772;843;780;802;814;754;760;820;766;786;828;833;286;1110;1096;1113
2232,23,40,194;806;770;841;778;800;812;752;758;817;219;674;718
2233,23,40,194;806;770;841;778;800;812;752;758;817;220;676;720
2234,23,41,194;806;770;840
2235,23,41,195;808;772;842
2236,23,42,194;806;770;841;778;800;811;207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;511;501
2237,23,42,195;808;772;843;780;802;813;207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;511;501
2238,23,43,194;806;770;841;778;800;811;207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;511;502;507
2239,23,43,195;808;772;843;780;802;813;207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;511;502;507
2240,23,44,197;878;893
2241,23,44,200;1002;1015
2242,23,45,194;806;770;841;778;800;811;207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;510
2243,23,45,195;808;772;843;780;802;813;207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;510
2244,23,46,197;878;894;895
2245,23,46,200;1002;1016;1019
2246,23,47,197;878;894;896;874;897
2247,23,47,200;1002;1016;1020;996;1023
2248,23,48,194;806;770;841;778;800;812;752;758;817;219;674;719;692;668;736
2249,23,48,195;808;772;843;780;802;814;754;760;819;219;674;719;692;668;736
2250,23,49,194;806;769;74;570;572;594
2251,23,49,195;808;771;74;570;572;594
2252,23,50,194;806;770;841;778;800;811;207;552;561
2253,23,50,195;808;772;843;780;802;813;207;552;561
2254,24,1,202;452;473;261;472;496;456;394;381
2255,24,1,202;452;473;263;476;500;460;398;385
2256,24,2,202;452;473;261;472;496;456;394;382;523;438;462;490;414;387
2257,24,2,202;452;473;263;476;500;460;398;386;527;442;466;494;418;391
2258,24,3,202;452;473;261;472;496;455;226;1054;1031
2259,24,3,202;452;473;263;476;500;459;226;1054;1031
2260,24,4,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;399
2261,24,4,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;403
2262,24,5,204;668;737;702;643;124;646;688;709;698;625
2263,24,5,204;668;737;702;643;125;648;690;711;700;626
2264,24,6,202;452;473;261;472;496;455;222;818;763
2265,24,6,202;452;473;263;476;500;459;222;818;763
2266,24,7,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;407
2267,24,7,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;404;448;411
2268,24,8,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981
2269,24,8,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981
2270,24,9,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
2271,24,9,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
2272,24,10,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
2273,24,10,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;74;570;571
2274,24,11,202;452;473;261;472;496;456;394;382;523;438;461;238;554;556;538
2275,24,11,202;452;473;263;476;500;460;398;386;527;442;465;238;554;556;538
2276,24,12,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;419
2277,24,12,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;423
2278,24,13,202;452;473;261;472;496;456;394;381;10;859;880;876;867
2279,24,13,202;452;473;263;476;500;460;398;385;10;859;880;876;867
2280,24,14,204;668;737;702;643
2281,24,14,204;668;736;364;739;703;273;702;643
2282,24,15,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;431
2283,24,15,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;404;448;412;435
2284,24,16,202;452;473;261;472;496;455;222;818;764;783
2285,24,16,202;452;473;263;476;500;459;222;818;764;783
2286,24,17,202;452;473;261;472;496;455;222;818;764;784;826;831;286;1110;1095
2287,24,17,202;452;473;263;476;500;459;222;818;764;784;826;831;286;1110;1095
2288,24,18,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
2289,24,18,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
2290,24,19,202;452;473;261;472;496;456;394;382;523;437
2291,24,19,202;452;473;263;476;500;460;398;386;527;441
2292,24,20,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
2293,24,20,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
2294,24,21,202;452;473;261;472;496;456;394;381;10;859;880;875
2295,24,21,202;452;473;263;476;500;460;398;385;10;859;880;875
2296,24,22,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;443
2297,24,22,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;404;447
2298,24,23,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
2299,24,23,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;78;865;877
2300,24,25,202;452;473;261;472;496;456;394;381;10;859;879
2301,24,25,202;452;473;263;476;500;460;398;385;10;859;879
2302,24,26,202;452;473;261;472;496;455
2303,24,26,202;452;473;263;476;500;459
2304,24,27,202;452;473;261;472;496;456;394;382;523;438;461;238;554;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2305,24,27,202;452;473;263;476;500;460;398;386;527;442;465;238;554;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2306,24,28,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
2307,24,28,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
2308,24,29,202;452;473;261;472;496;456;394;382;523;438;461
2309,24,29,202;452;473;263;476;500;460;398;386;527;442;465
2310,24,30,202;452;473;261;472;496;455;222;818;764;784;825
2311,24,30,202;452;473;263;476;500;459;222;818;764;784;825
2312,24,31,204;668;737;702;643;124;646;687
2313,24,31,204;668;737;702;643;125;648;689
2314,24,32,202;452;473;261;472;496;456;394;381;10;859;880;876;867;112;749;750
2315,24,32,202;452;473;263;476;500;460;398;385;10;859;880;876;867;112;749;750
2316,24,33,202;452;473
2317,24,33,201;450;471
2318,24,34,204;668;737;702;643;124;646;688;709;697
2319,24,34,204;668;737;702;643;125;648;690;711;699
2320,24,35,204;668;736;364;739;703
2321,24,35,204;668;736;365;741;705
2322,24,36,204;668;737;702;643;124;646;688;708
2323,24,36,204;668;737;702;643;125;648;690;710
2324,24,37,202;452;473;261;472;496;455;222;818;764;784;826;831
2325,24,37,202;452;473;263;476;500;459;222;818;764;784;826;831
2326,24,38,202;452;473;261;472;496;456;394;382;523;438;462;489
2327,24,38,202;452;473;263;476;500;460;398;386;527;442;466;493
2328,24,39,202;452;473;261;472;496;455;222;818;764;784;826;831;286;1110;1096;1113
2329,24,39,202;452;473;263;476;500;459;222;818;764;784;826;831;286;1110;1096;1113
2330,24,40,202;452;473;261;472;495
2331,24,40,202;452;473;263;476;499
2332,24,41,202;452;473;261;472;496;456;394;381;10;859;879;208;587;583;576;592
2333,24,41,202;452;473;263;476;500;460;398;385;10;859;879;208;587;583;576;592
2334,24,42,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
2335,24,42,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;505
2336,24,43,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
2337,24,43,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;506;509
2338,24,44,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
2339,24,44,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;78;865;878;893
2340,24,45,202;452;473;261;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;510
2341,24,45,202;452;473;263;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;514
2342,24,46,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
2343,24,46,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
2344,24,47,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
2345,24,47,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
2346,24,48,204;668;736
2347,24,48,205;670;738
2348,24,49,202;452;473;261;472;496;456;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;594
2349,24,49,202;452;473;263;476;500;460;398;385;10;859;880;876;867;119;988;1014;981;74;570;572;594
2350,24,50,202;452;473;261;472;496;456;394;382;522
2351,24,50,202;452;473;263;476;500;460;398;386;526
2352,25,1,209;812;751
2353,25,1,210;814;753
2354,25,2,207;552;561;368;523;438;462;490;414;387
2355,25,2,207;552;561;369;525;440;464;492;416;389
2356,25,3,209;812;752;757
2357,25,3,210;814;754;759
2358,25,4,207;552;561;368;523;438;462;490;414;388;399
2359,25,4,207;552;561;369;525;440;464;492;416;390;401
2360,25,5,209;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;709;698;625
2361,25,5,209;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;711;700;626
2362,25,6,209;812;752;758;818;763
2363,25,6,210;814;754;760;820;765
2364,25,7,207;552;561;368;523;438;462;490;414;388;400;444;407
2365,25,7,207;552;561;369;525;440;464;492;416;390;402;446;409
2366,25,8,208;587;583;575;119;988;1014;981
2367,25,8,212;880;876;867;119;988;1014;981
2368,25,9,208;587;583;575;119;988;1014;982;1002;1016;1020;996;1024;1008;984
2369,25,9,212;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
2370,25,10,208;587;583;576;593;570;571
2371,25,10,208;587;583;575;119;988;1014;981;74;570;571
2372,25,11,207;552;562;546;554;556;538
2373,25,11,207;552;561;368;523;438;461;238;554;556;538
2374,25,12,207;552;561;368;523;438;462;490;414;388;400;444;408;432;419
2375,25,12,207;552;561;369;525;440;464;492;416;390;402;446;410;434;421
2376,25,13,208;587;583;575
2377,25,13,212;880;876;867
2378,25,14,209;812;752;758;817;219;674;719;692;668;737;702;643
2379,25,14,210;814;754;760;819;219;674;719;692;668;737;702;643
2380,25,15,207;552;561;368;523;438;462;490;414;388;400;444;408;431
2381,25,15,207;552;561;369;525;440;464;492;416;390;402;446;410;433
2382,25,16,209;812;752;758;818;764;783
2383,25,16,210;814;754;760;820;766;785
2384,25,17,209;812;752;758;818;764;784;826;831;286;1110;1095
2385,25,17,210;814;754;760;820;766;786;828;833;286;1110;1095
2386,25,18,208;587;583;576;593;570;572;595;579
2387,25,18,212;880;876;867;119;988;1014;981;74;570;572;595;579
2388,25,19,207;552;562;545
2389,25,19,207;552;561;368;523;437
2390,25,20,208;587;583;575;119;988;1014;981;78;865;878;894;896;873
2391,25,20,212;880;876;867;119;988;1014;981;78;865;878;894;896;873
2392,25,21,208;587;582
2393,25,21,212;880;875
2394,25,22,207;552;561;368;523;438;462;490;414;388;400;443
2395,25,22,207;552;561;369;525;440;464;492;416;390;402;445
2396,25,23,208;587;583;575;119;988;1014;981;78;865;877
2397,25,23,212;880;876;867;119;988;1014;981;78;865;877
2398,25,24,209;812;752;758;817;219;674;719;692;667
2399,25,24,210;814;754;760;819;219;674;719;692;667
2400,25,26,209;812;752;758;817
2401,25,26,210;814;754;760;819
2402,25,27,207;552;561;379;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2403,25,27,207;552;562;545;164;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2404,25,28,208;587;583;575;119;988;1014;981;78;865;878;894;896;874;898;883
2405,25,28,212;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
2406,25,29,207;552;561;368;523;438;461
2407,25,29,207;552;561;369;525;440;463
2408,25,30,209;812;752;758;818;764;784;825
2409,25,30,210;814;754;760;820;766;786;827
2410,25,31,209;812;752;758;817;219;674;719;692;668;737;702;643;124;646;687
2411,25,31,210;814;754;760;819;219;674;719;692;668;737;702;643;124;646;687
2412,25,32,208;587;583;575;112;749;750
2413,25,32,212;880;876;867;112;749;750
2414,25,33,209;812;752;758;817;219;674;719;691
2415,25,33,210;814;754;760;819;219;674;719;691
2416,25,34,209;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;709;697
2417,25,34,209;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;711;699
2418,25,35,209;812;752;758;817;219;674;719;692;668;736;364;739;703
2419,25,35,209;812;752;758;817;219;674;719;692;668;736;365;741;705
2420,25,36,209;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;708
2421,25,36,209;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;710
2422,25,37,209;812;752;758;818;764;784;826;831
2423,25,37,210;814;754;760;820;766;786;828;833
2424,25,38,207;552;561;368;523;438;462;489
2425,25,38,207;552;561;369;525;440;464;491
2426,25,39,209;812;752;758;818;764;784;826;831;286;1110;1096;1113
2427,25,39,210;814;754;760;820;766;786;828;833;286;1110;1096;1113
2428,25,40,209;812;752;758;817;219;674;718
2429,25,40,210;814;754;760;819;219;674;718
2430,25,41,208;587;583;576;592
2431,25,41,212;880;875;173;583;576;592
2432,25,42,207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;511;501
2433,25,42,207;552;561;369;525;440;464;492;416;390;402;446;410;434;422;513;503
2434,25,43,207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;511;502;507
2435,25,43,207;552;561;369;525;440;464;492;416;390;402;446;410;434;422;513;504;508
2436,25,44,208;587;583;575;119;988;1014;981;78;865;878;893
2437,25,44,212;880;876;867;119;988;1014;981;78;865;878;893
2438,25,45,207;552;561;368;523;438;462;490;414;388;400;444;408;432;420;510
2439,25,45,207;552;561;369;525;440;464;492;416;390;402;446;410;434;422;512
2440,25,46,208;587;583;575;119;988;1014;981;78;865;878;894;895
2441,25,46,212;880;876;867;119;988;1014;981;78;865;878;894;895
2442,25,47,208;587;583;575;119;988;1014;981;78;865;878;894;896;874;897
2443,25,47,212;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
2444,25,48,209;812;752;758;817;219;674;719;692;668;736
2445,25,48,210;814;754;760;819;219;674;719;692;668;736
2446,25,49,208;587;583;576;593;570;572;594
2447,25,49,212;880;876;867;119;988;1014;981;74;570;572;594
2448,25,50,207;552;561
2449,25,50,213;946;971
2450,26,1,226;1054;1031;26;394;381
2451,26,1,226;1054;1031;27;396;383
2452,26,2,226;1054;1031;26;394;382;523;438;462;490;414;387
2453,26,2,226;1054;1031;27;396;384;525;440;464;492;416;389
2454,26,3,226;1054;1031
2455,26,3,216;456;393
2456,26,4,226;1054;1031;26;394;382;523;438;462;490;414;388;399
2457,26,4,226;1054;1031;27;396;384;525;440;464;492;416;390;401
2458,26,5,219;674;719;692;668;737;702;643;124;646;688;709;698;625
2459,26,5,219;674;719;692;668;737;702;643;125;648;690;711;700;626
2460,26,6,222;818;763
2461,26,6,223;820;765
2462,26,7,226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;407
2463,26,7,226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;409
2464,26,8,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981
2465,26,8,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981
2466,26,9,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
2467,26,9,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
2468,26,10,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
2469,26,10,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;571
2470,26,11,226;1054;1031;26;394;382;523;438;461;238;554;556;538
2471,26,11,226;1054;1031;27;396;384;525;440;463;238;554;556;538
2472,26,12,226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;419
2473,26,12,226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;421
2474,26,13,226;1054;1031;26;394;381;10;859;880;876;867
2475,26,13,226;1054;1031;27;396;383;10;859;880;876;867
2476,26,14,219;674;719;692;668;737;702;643
2477,26,14,219;674;719;692;668;736;364;739;703;273;702;643
2478,26,15,226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;431
2479,26,15,226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;433
2480,26,16,222;818;764;783
2481,26,16,223;820;766;785
2482,26,17,222;818;764;784;826;831;286;1110;1095
2483,26,17,223;820;766;786;828;833;286;1110;1095
2484,26,18,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
2485,26,18,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
2486,26,19,226;1054;1031;26;394;382;523;437
2487,26,19,226;1054;1031;27;396;384;525;439
2488,26,20,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
2489,26,20,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
2490,26,21,226;1054;1031;26;394;381;10;859;880;875
2491,26,21,226;1054;1031;27;396;383;10;859;880;875
2492,26,22,226;1054;1031;26;394;382;523;438;462;490;414;388;400;443
2493,26,22,226;1054;1031;27;396;384;525;440;464;492;416;390;402;445
2494,26,23,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
2495,26,23,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;877
2496,26,24,219;674;719;692;667
2497,26,24,220;676;721;694;669
2498,26,25,226;1054;1031;26;394;381;10;859;879
2499,26,25,226;1054;1031;27;396;383;10;859;879
2500,26,27,226;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2501,26,27,226;1054;1031;26;394;382;523;438;461;238;554;556;538;100;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
2502,26,28,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
2503,26,28,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
2504,26,29,226;1054;1031;26;394;382;523;438;461
2505,26,29,226;1054;1031;27;396;384;525;440;463
2506,26,30,222;818;764;784;825
2507,26,30,223;820;766;786;827
2508,26,31,219;674;719;692;668;737;702;643;124;646;687
2509,26,31,219;674;719;692;668;737;702;643;125;648;689
2510,26,32,226;1054;1031;26;394;381;10;859;880;876;867;112;749;750
2511,26,32,226;1054;1031;27;396;383;10;859;880;876;867;112;749;750
2512,26,33,219;674;719;691
2513,26,33,220;676;721;693
2514,26,34,219;674;719;692;668;737;702;643;124;646;688;709;697
2515,26,34,219;674;719;692;668;737;702;643;125;648;690;711;699
2516,26,35,219;674;719;692;668;736;364;739;703
2517,26,35,219;674;719;692;668;736;365;741;705
2518,26,36,219;674;719;692;668;737;702;643;124;646;688;708
2519,26,36,219;674;719;692;668;737;702;643;125;648;690;710
2520,26,37,222;818;764;784;826;831
2521,26,37,223;820;766;786;828;833
2522,26,38,226;1054;1031;26;394;382;523;438;462;489
2523,26,38,226;1054;1031;27;396;384;525;440;464;491
2524,26,39,222;818;764;784;826;831;286;1110;1096;1113
2525,26,39,223;820;766;786;828;833;286;1110;1096;1113
2526,26,40,219;674;718
2527,26,40,220;676;720
2528,26,41,226;1054;1031;26;394;381;10;859;879;208;587;583;576;592
2529,26,41,226;1054;1031;27;396;383;10;859;879;208;587;583;576;592
2530,26,42,226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
2531,26,42,226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503
2532,26,43,226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
2533,26,43,226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508
2534,26,44,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
2535,26,44,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;893
2536,26,45,226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;510
2537,26,45,226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;512
2538,26,46,226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
2539,26,46,226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
