link_id,directed_route_id,hour,num_trips,vehicle_capacity,period_capacity
568,12.2,17,3,450.0,1350.0
568,12.2,18,3,450.0,1350.0
568,12.2,19,4,450.0,1800.0
568,12.2,20,3,450.0,1350.0
568,12.2,21,3,450.0,1350.0
568,12.2,22,3,450.0,1350.0
568,12.2,23,3,450.0,1350.0
570,12.2,0,1,450.0,450.0
570,12.2,1,1,450.0,450.0
570,12.2,4,0,450.0,0.0
570,12.2,5,3,450.0,1350.0
570,12.2,6,3,450.0,1350.0
570,12.2,7,3,450.0,1350.0
570,12.2,8,3,450.0,1350.0
570,12.2,9,3,450.0,1350.0
570,12.2,10,3,450.0,1350.0
570,12.2,11,3,450.0,1350.0
570,12.2,12,3,450.0,1350.0
570,12.2,13,3,450.0,1350.0
570,12.2,14,3,450.0,1350.0
570,12.2,15,3,450.0,1350.0
570,12.2,16,3,450.0,1350.0
570,12.2,17,3,450.0,1350.0
570,12.2,18,3,450.0,1350.0
570,12.2,19,4,450.0,1800.0
570,12.2,20,3,450.0,1350.0
570,12.2,21,3,450.0,1350.0
570,12.2,22,3,450.0,1350.0
570,12.2,23,3,450.0,1350.0
572,12.2,0,1,450.0,450.0
572,12.2,1,1,450.0,450.0
572,12.2,4,0,450.0,0.0
572,12.2,5,3,450.0,1350.0
572,12.2,6,3,450.0,1350.0
572,12.2,7,3,450.0,1350.0
572,12.2,8,3,450.0,1350.0
572,12.2,9,3,450.0,1350.0
572,12.2,10,3,450.0,1350.0
572,12.2,11,3,450.0,1350.0
572,12.2,12,3,450.0,1350.0
572,12.2,13,3,450.0,1350.0
572,12.2,14,3,450.0,1350.0
572,12.2,15,3,450.0,1350.0
572,12.2,16,3,450.0,1350.0
572,12.2,17,3,450.0,1350.0
572,12.2,18,3,450.0,1350.0
572,12.2,19,4,450.0,1800.0
572,12.2,20,3,450.0,1350.0
572,12.2,21,3,450.0,1350.0
572,12.2,22,3,450.0,1350.0
572,12.2,23,3,450.0,1350.0
574,12.2,0,1,450.0,450.0
574,12.2,1,1,450.0,450.0
574,12.2,4,0,450.0,0.0
574,12.2,5,3,450.0,1350.0
574,12.2,6,3,450.0,1350.0
574,12.2,7,3,450.0,1350.0
574,12.2,8,3,450.0,1350.0
574,12.2,9,3,450.0,1350.0
574,12.2,10,3,450.0,1350.0
574,12.2,11,3,450.0,1350.0
574,12.2,12,3,450.0,1350.0
574,12.2,13,3,450.0,1350.0
574,12.2,14,3,450.0,1350.0
574,12.2,15,3,450.0,1350.0
574,12.2,16,3,450.0,1350.0
574,12.2,17,3,450.0,1350.0
574,12.2,18,3,450.0,1350.0
574,12.2,19,4,450.0,1800.0
574,12.2,20,3,450.0,1350.0
574,12.2,21,3,450.0,1350.0
574,12.2,22,3,450.0,1350.0
574,12.2,23,3,450.0,1350.0
576,12.2,0,1,450.0,450.0
576,12.2,1,1,450.0,450.0
576,12.2,4,0,450.0,0.0
576,12.2,5,3,450.0,1350.0
576,12.2,6,3,450.0,1350.0
576,12.2,7,3,450.0,1350.0
576,12.2,8,3,450.0,1350.0
576,12.2,9,3,450.0,1350.0
576,12.2,10,3,450.0,1350.0
576,12.2,11,3,450.0,1350.0
576,12.2,12,3,450.0,1350.0
576,12.2,13,3,450.0,1350.0
576,12.2,14,3,450.0,1350.0
576,12.2,15,3,450.0,1350.0
576,12.2,16,3,450.0,1350.0
576,12.2,17,3,450.0,1350.0
576,12.2,18,3,450.0,1350.0
576,12.2,19,4,450.0,1800.0
576,12.2,20,3,450.0,1350.0
576,12.2,21,3,450.0,1350.0
576,12.2,22,3,450.0,1350.0
576,12.2,23,3,450.0,1350.0
578,12.2,0,1,450.0,450.0
578,12.2,1,1,450.0,450.0
578,12.2,4,0,450.0,0.0
578,12.2,5,3,450.0,1350.0
578,12.2,6,3,450.0,1350.0
578,12.2,7,3,450.0,1350.0
578,12.2,8,3,450.0,1350.0
578,12.2,9,3,450.0,1350.0
578,12.2,10,3,450.0,1350.0
578,12.2,11,3,450.0,1350.0
578,12.2,12,3,450.0,1350.0
578,12.2,13,3,450.0,1350.0
578,12.2,14,3,450.0,1350.0
578,12.2,15,3,450.0,1350.0
578,12.2,16,3,450.0,1350.0
578,12.2,17,3,450.0,1350.0
578,12.2,18,3,450.0,1350.0
578,12.2,19,4,450.0,1800.0
578,12.2,20,3,450.0,1350.0
578,12.2,21,3,450.0,1350.0
578,12.2,22,3,450.0,1350.0
578,12.2,23,3,450.0,1350.0
581,12.2,0,1,450.0,450.0
581,12.2,1,1,450.0,450.0
581,12.2,4,0,450.0,0.0
581,12.2,5,3,450.0,1350.0
581,12.2,6,3,450.0,1350.0
581,12.2,7,3,450.0,1350.0
581,12.2,8,3,450.0,1350.0
581,12.2,9,3,450.0,1350.0
581,12.2,10,3,450.0,1350.0
581,12.2,11,3,450.0,1350.0
581,12.2,12,3,450.0,1350.0
581,12.2,13,3,450.0,1350.0
581,12.2,14,3,450.0,1350.0
581,12.2,15,3,450.0,1350.0
581,12.2,16,3,450.0,1350.0
581,12.2,17,3,450.0,1350.0
581,12.2,18,3,450.0,1350.0
581,12.2,19,4,450.0,1800.0
581,12.2,20,3,450.0,1350.0
581,12.2,21,3,450.0,1350.0
581,12.2,22,3,450.0,1350.0
581,12.2,23,3,450.0,1350.0
583,12.2,0,1,450.0,450.0
583,12.2,1,1,450.0,450.0
583,12.2,4,0,450.0,0.0
583,12.2,5,3,450.0,1350.0
583,12.2,6,3,450.0,1350.0
583,12.2,7,3,450.0,1350.0
583,12.2,8,3,450.0,1350.0
583,12.2,9,3,450.0,1350.0
583,12.2,10,3,450.0,1350.0
583,12.2,11,3,450.0,1350.0
583,12.2,12,3,450.0,1350.0
583,12.2,13,3,450.0,1350.0
583,12.2,14,3,450.0,1350.0
583,12.2,15,3,450.0,1350.0
583,12.2,16,3,450.0,1350.0
583,12.2,17,3,450.0,1350.0
583,12.2,18,3,450.0,1350.0
583,12.2,19,4,450.0,1800.0
583,12.2,20,3,450.0,1350.0
583,12.2,21,3,450.0,1350.0
583,12.2,22,3,450.0,1350.0
583,12.2,23,3,450.0,1350.0
585,12.2,0,1,450.0,450.0
585,12.2,1,1,450.0,450.0
585,12.2,4,0,450.0,0.0
585,12.2,5,3,450.0,1350.0
585,12.2,6,3,450.0,1350.0
585,12.2,7,3,450.0,1350.0
585,12.2,8,3,450.0,1350.0
585,12.2,9,3,450.0,1350.0
585,12.2,10,3,450.0,1350.0
585,12.2,11,3,450.0,1350.0
585,12.2,12,3,450.0,1350.0
585,12.2,13,3,450.0,1350.0
585,12.2,14,3,450.0,1350.0
585,12.2,15,3,450.0,1350.0
585,12.2,16,3,450.0,1350.0
585,12.2,17,3,450.0,1350.0
585,12.2,18,3,450.0,1350.0
585,12.2,19,4,450.0,1800.0
585,12.2,20,3,450.0,1350.0
585,12.2,21,3,450.0,1350.0
585,12.2,22,3,450.0,1350.0
585,12.2,23,3,450.0,1350.0
587,12.2,0,1,450.0,450.0
587,12.2,1,1,450.0,450.0
587,12.2,4,0,450.0,0.0
587,12.2,5,3,450.0,1350.0
587,12.2,6,3,450.0,1350.0
587,12.2,7,3,450.0,1350.0
587,12.2,8,3,450.0,1350.0
587,12.2,9,3,450.0,1350.0
587,12.2,10,3,450.0,1350.0
587,12.2,11,3,450.0,1350.0
587,12.2,12,3,450.0,1350.0
587,12.2,13,3,450.0,1350.0
587,12.2,14,3,450.0,1350.0
587,12.2,15,3,450.0,1350.0
587,12.2,16,3,450.0,1350.0
587,12.2,17,3,450.0,1350.0
587,12.2,18,3,450.0,1350.0
587,12.2,19,4,450.0,1800.0
587,12.2,20,3,450.0,1350.0
587,12.2,21,3,450.0,1350.0
587,12.2,22,3,450.0,1350.0
587,12.2,23,3,450.0,1350.0
589,12.2,0,1,450.0,450.0
589,12.2,1,1,450.0,450.0
589,12.2,4,0,450.0,0.0
589,12.2,5,3,450.0,1350.0
589,12.2,6,3,450.0,1350.0
589,12.2,7,3,450.0,1350.0
589,12.2,8,3,450.0,1350.0
589,12.2,9,3,450.0,1350.0
589,12.2,10,3,450.0,1350.0
589,12.2,11,3,450.0,1350.0
589,12.2,12,3,450.0,1350.0
589,12.2,13,3,450.0,1350.0
589,12.2,14,3,450.0,1350.0
589,12.2,15,3,450.0,1350.0
589,12.2,16,3,450.0,1350.0
589,12.2,17,3,450.0,1350.0
589,12.2,18,3,450.0,1350.0
589,12.2,19,4,450.0,1800.0
589,12.2,20,3,450.0,1350.0
589,12.2,21,3,450.0,1350.0
589,12.2,22,3,450.0,1350.0
589,12.2,23,3,450.0,1350.0
591,12.2,0,1,450.0,450.0
591,12.2,1,1,450.0,450.0
591,12.2,4,0,450.0,0.0
591,12.2,5,3,450.0,1350.0
591,12.2,6,3,450.0,1350.0
591,12.2,7,3,450.0,1350.0
591,12.2,8,3,450.0,1350.0
591,12.2,9,3,450.0,1350.0
591,12.2,10,3,450.0,1350.0
591,12.2,11,3,450.0,1350.0
591,12.2,12,3,450.0,1350.0
591,12.2,13,3,450.0,1350.0
591,12.2,14,3,450.0,1350.0
591,12.2,15,3,450.0,1350.0
591,12.2,16,3,450.0,1350.0
591,12.2,17,3,450.0,1350.0
591,12.2,18,3,450.0,1350.0
591,12.2,19,4,450.0,1800.0
591,12.2,20,3,450.0,1350.0
591,12.2,21,3,450.0,1350.0
591,12.2,22,3,450.0,1350.0
591,12.2,23,3,450.0,1350.0
593,12.2,0,1,450.0,450.0
593,12.2,1,1,450.0,450.0
593,12.2,4,0,450.0,0.0
593,12.2,5,3,450.0,1350.0
593,12.2,6,3,450.0,1350.0
593,12.2,7,3,450.0,1350.0
593,12.2,8,3,450.0,1350.0
593,12.2,9,3,450.0,1350.0
593,12.2,10,3,450.0,1350.0
593,12.2,11,3,450.0,1350.0
593,12.2,12,3,450.0,1350.0
593,12.2,13,3,450.0,1350.0
593,12.2,14,3,450.0,1350.0
593,12.2,15,3,450.0,1350.0
593,12.2,16,3,450.0,1350.0
593,12.2,17,3,450.0,1350.0
593,12.2,18,3,450.0,1350.0
593,12.2,19,4,450.0,1800.0
593,12.2,20,3,450.0,1350.0
593,12.2,21,3,450.0,1350.0
593,12.2,22,3,450.0,1350.0
593,12.2,23,3,450.0,1350.0
595,12.2,0,1,450.0,450.0
595,12.2,1,1,450.0,450.0
595,12.2,4,0,450.0,0.0
595,12.2,5,3,450.0,1350.0
595,12.2,6,3,450.0,1350.0
595,12.2,7,3,450.0,1350.0
595,12.2,8,3,450.0,1350.0
595,12.2,9,3,450.0,1350.0
595,12.2,10,3,450.0,1350.0
595,12.2,11,3,450.0,1350.0
595,12.2,12,3,450.0,1350.0
595,12.2,13,3,450.0,1350.0
595,12.2,14,3,450.0,1350.0
595,12.2,15,3,450.0,1350.0
595,12.2,16,3,450.0,1350.0
595,12.2,17,3,450.0,1350.0
595,12.2,18,3,450.0,1350.0
595,12.2,19,4,450.0,1800.0
595,12.2,20,3,450.0,1350.0
595,12.2,21,3,450.0,1350.0
595,12.2,22,3,450.0,1350.0
595,12.2,23,3,450.0,1350.0
597,12.2,0,1,450.0,450.0
597,12.2,1,1,450.0,450.0
597,12.2,4,0,450.0,0.0
597,12.2,5,3,450.0,1350.0
597,12.2,6,3,450.0,1350.0
597,12.2,7,3,450.0,1350.0
597,12.2,8,3,450.0,1350.0
597,12.2,9,3,450.0,1350.0
597,12.2,10,3,450.0,1350.0
597,12.2,11,3,450.0,1350.0
597,12.2,12,3,450.0,1350.0
597,12.2,13,3,450.0,1350.0
597,12.2,14,3,450.0,1350.0
597,12.2,15,3,450.0,1350.0
597,12.2,16,3,450.0,1350.0
597,12.2,17,3,450.0,1350.0
597,12.2,18,3,450.0,1350.0
597,12.2,19,4,450.0,1800.0
597,12.2,20,3,450.0,1350.0
597,12.2,21,3,450.0,1350.0
597,12.2,22,3,450.0,1350.0
597,12.2,23,3,450.0,1350.0
600,19.2,0,3,450.0,1350.0
600,19.2,1,0,450.0,0.0
600,19.2,4,1,450.0,450.0
600,19.2,5,9,450.0,4050.0
600,19.2,6,10,450.0,4500.0
600,19.2,7,10,450.0,4500.0
600,19.2,8,9,450.0,4050.0
600,19.2,9,10,450.0,4500.0
600,19.2,10,10,450.0,4500.0
600,19.2,11,9,450.0,4050.0
600,19.2,12,10,450.0,4500.0
600,19.2,13,10,450.0,4500.0
600,19.2,14,9,450.0,4050.0
600,19.2,15,10,450.0,4500.0
600,19.2,16,10,450.0,4500.0
600,19.2,17,9,450.0,4050.0
600,19.2,18,10,450.0,4500.0
600,19.2,19,10,450.0,4500.0
600,19.2,20,10,450.0,4500.0
600,19.2,21,9,450.0,4050.0
600,19.2,22,10,450.0,4500.0
600,19.2,23,3,450.0,1350.0
602,2.2,0,0,750.0,0.0
602,2.2,1,0,750.0,0.0
602,2.2,4,3,750.0,2250.0
602,2.2,5,7,750.0,5250.0
602,2.2,6,6,750.0,4500.0
602,2.2,7,6,750.0,4500.0
602,2.2,8,6,750.0,4500.0
602,2.2,9,6,750.0,4500.0
602,2.2,10,6,750.0,4500.0
602,2.2,11,6,750.0,4500.0
602,2.2,12,6,750.0,4500.0
602,2.2,13,6,750.0,4500.0
602,2.2,14,6,750.0,4500.0
602,2.2,15,6,750.0,4500.0
602,2.2,16,6,750.0,4500.0
602,2.2,17,6,750.0,4500.0
602,2.2,18,6,750.0,4500.0
602,2.2,19,6,750.0,4500.0
602,2.2,20,5,750.0,3750.0
602,2.2,21,4,750.0,3000.0
602,2.2,22,3,750.0,2250.0
602,2.2,23,4,750.0,3000.0
604,2.2,0,0,750.0,0.0
604,2.2,1,0,750.0,0.0
604,2.2,4,3,750.0,2250.0
604,2.2,5,7,750.0,5250.0
604,2.2,6,6,750.0,4500.0
604,2.2,7,6,750.0,4500.0
604,2.2,8,6,750.0,4500.0
604,2.2,9,6,750.0,4500.0
604,2.2,10,6,750.0,4500.0
604,2.2,11,6,750.0,4500.0
604,2.2,12,6,750.0,4500.0
604,2.2,13,6,750.0,4500.0
604,2.2,14,6,750.0,4500.0
604,2.2,15,6,750.0,4500.0
604,2.2,16,6,750.0,4500.0
604,2.2,17,6,750.0,4500.0
604,2.2,18,6,750.0,4500.0
604,2.2,19,6,750.0,4500.0
604,2.2,20,5,750.0,3750.0
604,2.2,21,4,750.0,3000.0
604,2.2,22,3,750.0,2250.0
604,2.2,23,4,750.0,3000.0
606,2.2,0,0,750.0,0.0
606,2.2,1,0,750.0,0.0
606,2.2,4,3,750.0,2250.0
606,2.2,5,7,750.0,5250.0
606,2.2,6,6,750.0,4500.0
606,2.2,7,6,750.0,4500.0
606,2.2,8,6,750.0,4500.0
606,2.2,9,6,750.0,4500.0
606,2.2,10,6,750.0,4500.0
606,2.2,11,6,750.0,4500.0
606,2.2,12,6,750.0,4500.0
606,2.2,13,6,750.0,4500.0
606,2.2,14,6,750.0,4500.0
606,2.2,15,6,750.0,4500.0
606,2.2,16,6,750.0,4500.0
606,2.2,17,6,750.0,4500.0
606,2.2,18,6,750.0,4500.0
606,2.2,19,6,750.0,4500.0
606,2.2,20,5,750.0,3750.0
606,2.2,21,4,750.0,3000.0
606,2.2,22,3,750.0,2250.0
606,2.2,23,4,750.0,3000.0
608,2.2,0,0,750.0,0.0
608,2.2,1,0,750.0,0.0
608,2.2,4,3,750.0,2250.0
608,2.2,5,7,750.0,5250.0
608,2.2,6,6,750.0,4500.0
608,2.2,7,6,750.0,4500.0
608,2.2,8,6,750.0,4500.0
608,2.2,9,6,750.0,4500.0
608,2.2,10,6,750.0,4500.0
608,2.2,11,6,750.0,4500.0
608,2.2,12,6,750.0,4500.0
608,2.2,13,6,750.0,4500.0
608,2.2,14,6,750.0,4500.0
608,2.2,15,6,750.0,4500.0
608,2.2,16,6,750.0,4500.0
608,2.2,17,6,750.0,4500.0
608,2.2,18,6,750.0,4500.0
608,2.2,19,6,750.0,4500.0
608,2.2,20,5,750.0,3750.0
608,2.2,21,4,750.0,3000.0
608,2.2,22,3,750.0,2250.0
608,2.2,23,4,750.0,3000.0
610,2.2,0,0,750.0,0.0
610,2.2,1,0,750.0,0.0
610,2.2,4,3,750.0,2250.0
610,2.2,5,7,750.0,5250.0
610,2.2,6,6,750.0,4500.0
610,2.2,7,6,750.0,4500.0
610,2.2,8,6,750.0,4500.0
610,2.2,9,6,750.0,4500.0
610,2.2,10,6,750.0,4500.0
610,2.2,11,6,750.0,4500.0
610,2.2,12,6,750.0,4500.0
610,2.2,13,6,750.0,4500.0
610,2.2,14,6,750.0,4500.0
610,2.2,15,6,750.0,4500.0
610,2.2,16,6,750.0,4500.0
610,2.2,17,6,750.0,4500.0
610,2.2,18,6,750.0,4500.0
610,2.2,19,6,750.0,4500.0
610,2.2,20,5,750.0,3750.0
610,2.2,21,4,750.0,3000.0
610,2.2,22,3,750.0,2250.0
610,2.2,23,4,750.0,3000.0
612,2.2,0,0,750.0,0.0
612,2.2,1,0,750.0,0.0
612,2.2,4,3,750.0,2250.0
612,2.2,5,7,750.0,5250.0
612,2.2,6,6,750.0,4500.0
612,2.2,7,6,750.0,4500.0
612,2.2,8,6,750.0,4500.0
612,2.2,9,6,750.0,4500.0
612,2.2,10,6,750.0,4500.0
612,2.2,11,6,750.0,4500.0
612,2.2,12,6,750.0,4500.0
612,2.2,13,6,750.0,4500.0
612,2.2,14,6,750.0,4500.0
612,2.2,15,6,750.0,4500.0
612,2.2,16,6,750.0,4500.0
612,2.2,17,6,750.0,4500.0
612,2.2,18,6,750.0,4500.0
612,2.2,19,6,750.0,4500.0
612,2.2,20,5,750.0,3750.0
612,2.2,21,4,750.0,3000.0
612,2.2,22,3,750.0,2250.0
612,2.2,23,4,750.0,3000.0
614,2.2,0,0,750.0,0.0
614,2.2,1,0,750.0,0.0
614,2.2,4,3,750.0,2250.0
614,2.2,5,7,750.0,5250.0
614,2.2,6,6,750.0,4500.0
614,2.2,7,6,750.0,4500.0
614,2.2,8,6,750.0,4500.0
614,2.2,9,6,750.0,4500.0
614,2.2,10,6,750.0,4500.0
614,2.2,11,6,750.0,4500.0
614,2.2,12,6,750.0,4500.0
614,2.2,13,6,750.0,4500.0
614,2.2,14,6,750.0,4500.0
614,2.2,15,6,750.0,4500.0
614,2.2,16,6,750.0,4500.0
614,2.2,17,6,750.0,4500.0
614,2.2,18,6,750.0,4500.0
614,2.2,19,6,750.0,4500.0
614,2.2,20,5,750.0,3750.0
614,2.2,21,4,750.0,3000.0
614,2.2,22,3,750.0,2250.0
614,2.2,23,4,750.0,3000.0
616,2.2,0,0,750.0,0.0
616,2.2,1,0,750.0,0.0
616,2.2,4,3,750.0,2250.0
616,2.2,5,7,750.0,5250.0
616,2.2,6,6,750.0,4500.0
616,2.2,7,6,750.0,4500.0
616,2.2,8,6,750.0,4500.0
616,2.2,9,6,750.0,4500.0
616,2.2,10,6,750.0,4500.0
616,2.2,11,6,750.0,4500.0
616,2.2,12,6,750.0,4500.0
616,2.2,13,6,750.0,4500.0
616,2.2,14,6,750.0,4500.0
616,2.2,15,6,750.0,4500.0
616,2.2,16,6,750.0,4500.0
616,2.2,17,6,750.0,4500.0
616,2.2,18,6,750.0,4500.0
616,2.2,19,6,750.0,4500.0
616,2.2,20,5,750.0,3750.0
616,2.2,21,4,750.0,3000.0
616,2.2,22,3,750.0,2250.0
616,2.2,23,4,750.0,3000.0
618,2.2,0,0,750.0,0.0
618,2.2,1,0,750.0,0.0
618,2.2,4,3,750.0,2250.0
618,2.2,5,7,750.0,5250.0
618,2.2,6,6,750.0,4500.0
618,2.2,7,6,750.0,4500.0
618,2.2,8,6,750.0,4500.0
618,2.2,9,6,750.0,4500.0
618,2.2,10,6,750.0,4500.0
618,2.2,11,6,750.0,4500.0
618,2.2,12,6,750.0,4500.0
618,2.2,13,6,750.0,4500.0
618,2.2,14,6,750.0,4500.0
618,2.2,15,6,750.0,4500.0
618,2.2,16,6,750.0,4500.0
618,2.2,17,6,750.0,4500.0
618,2.2,18,6,750.0,4500.0
618,2.2,19,6,750.0,4500.0
618,2.2,20,5,750.0,3750.0
618,2.2,21,4,750.0,3000.0
618,2.2,22,3,750.0,2250.0
618,2.2,23,4,750.0,3000.0
620,2.2,0,0,750.0,0.0
620,2.2,1,0,750.0,0.0
620,2.2,4,3,750.0,2250.0
620,2.2,5,7,750.0,5250.0
620,2.2,6,6,750.0,4500.0
620,2.2,7,6,750.0,4500.0
620,2.2,8,6,750.0,4500.0
620,2.2,9,6,750.0,4500.0
620,2.2,10,6,750.0,4500.0
620,2.2,11,6,750.0,4500.0
620,2.2,12,6,750.0,4500.0
620,2.2,13,6,750.0,4500.0
620,2.2,14,6,750.0,4500.0
620,2.2,15,6,750.0,4500.0
620,2.2,16,6,750.0,4500.0
620,2.2,17,6,750.0,4500.0
620,2.2,18,6,750.0,4500.0
620,2.2,19,6,750.0,4500.0
620,2.2,20,5,750.0,3750.0
620,2.2,21,4,750.0,3000.0
620,2.2,22,3,750.0,2250.0
620,2.2,23,4,750.0,3000.0
622,2.2,0,0,750.0,0.0
622,2.2,1,0,750.0,0.0
622,2.2,4,3,750.0,2250.0
622,2.2,5,7,750.0,5250.0
622,2.2,6,6,750.0,4500.0
622,2.2,7,6,750.0,4500.0
622,2.2,8,6,750.0,4500.0
622,2.2,9,6,750.0,4500.0
622,2.2,10,6,750.0,4500.0
622,2.2,11,6,750.0,4500.0
622,2.2,12,6,750.0,4500.0
622,2.2,13,6,750.0,4500.0
622,2.2,14,6,750.0,4500.0
622,2.2,15,6,750.0,4500.0
622,2.2,16,6,750.0,4500.0
622,2.2,17,6,750.0,4500.0
622,2.2,18,6,750.0,4500.0
622,2.2,19,6,750.0,4500.0
622,2.2,20,5,750.0,3750.0
622,2.2,21,4,750.0,3000.0
622,2.2,22,3,750.0,2250.0
622,2.2,23,4,750.0,3000.0
624,2.2,0,0,750.0,0.0
624,2.2,1,0,750.0,0.0
624,2.2,4,3,750.0,2250.0
624,2.2,5,7,750.0,5250.0
624,2.2,6,6,750.0,4500.0
624,2.2,7,6,750.0,4500.0
624,2.2,8,6,750.0,4500.0
624,2.2,9,6,750.0,4500.0
624,2.2,10,6,750.0,4500.0
624,2.2,11,6,750.0,4500.0
624,2.2,12,6,750.0,4500.0
624,2.2,13,6,750.0,4500.0
624,2.2,14,6,750.0,4500.0
624,2.2,15,6,750.0,4500.0
624,2.2,16,6,750.0,4500.0
624,2.2,17,6,750.0,4500.0
624,2.2,18,6,750.0,4500.0
624,2.2,19,6,750.0,4500.0
624,2.2,20,5,750.0,3750.0
624,2.2,21,4,750.0,3000.0
624,2.2,22,3,750.0,2250.0
624,2.2,23,4,750.0,3000.0
628,2.2,0,0,750.0,0.0
628,2.2,1,0,750.0,0.0
628,2.2,4,3,750.0,2250.0
628,2.2,5,7,750.0,5250.0
628,2.2,6,6,750.0,4500.0
628,2.2,7,6,750.0,4500.0
628,2.2,8,6,750.0,4500.0
628,2.2,9,6,750.0,4500.0
628,2.2,10,6,750.0,4500.0
628,2.2,11,6,750.0,4500.0
628,2.2,12,6,750.0,4500.0
628,2.2,13,6,750.0,4500.0
628,2.2,14,6,750.0,4500.0
628,2.2,15,6,750.0,4500.0
628,2.2,16,6,750.0,4500.0
628,2.2,17,6,750.0,4500.0
628,2.2,18,6,750.0,4500.0
628,2.2,19,6,750.0,4500.0
628,2.2,20,5,750.0,3750.0
628,2.2,21,4,750.0,3000.0
628,2.2,22,3,750.0,2250.0
628,2.2,23,4,750.0,3000.0
630,2.2,0,0,750.0,0.0
630,2.2,1,0,750.0,0.0
630,2.2,4,3,750.0,2250.0
630,2.2,5,7,750.0,5250.0
630,2.2,6,6,750.0,4500.0
630,2.2,7,6,750.0,4500.0
630,2.2,8,6,750.0,4500.0
630,2.2,9,6,750.0,4500.0
630,2.2,10,6,750.0,4500.0
630,2.2,11,6,750.0,4500.0
630,2.2,12,6,750.0,4500.0
630,2.2,13,6,750.0,4500.0
630,2.2,14,6,750.0,4500.0
630,2.2,15,6,750.0,4500.0
630,2.2,16,6,750.0,4500.0
630,2.2,17,6,750.0,4500.0
630,2.2,18,6,750.0,4500.0
630,2.2,19,6,750.0,4500.0
630,2.2,20,5,750.0,3750.0
630,2.2,21,4,750.0,3000.0
630,2.2,22,3,750.0,2250.0
630,2.2,23,4,750.0,3000.0
632,2.2,0,0,750.0,0.0
632,2.2,1,0,750.0,0.0
632,2.2,4,3,750.0,2250.0
632,2.2,5,7,750.0,5250.0
632,2.2,6,6,750.0,4500.0
632,2.2,7,6,750.0,4500.0
632,2.2,8,6,750.0,4500.0
632,2.2,9,6,750.0,4500.0
632,2.2,10,6,750.0,4500.0
632,2.2,11,6,750.0,4500.0
632,2.2,12,6,750.0,4500.0
632,2.2,13,6,750.0,4500.0
632,2.2,14,6,750.0,4500.0
632,2.2,15,6,750.0,4500.0
632,2.2,16,6,750.0,4500.0
632,2.2,17,6,750.0,4500.0
632,2.2,18,6,750.0,4500.0
632,2.2,19,6,750.0,4500.0
632,2.2,20,5,750.0,3750.0
632,2.2,21,4,750.0,3000.0
632,2.2,22,3,750.0,2250.0
632,2.2,23,4,750.0,3000.0
634,2.2,0,0,750.0,0.0
634,2.2,1,0,750.0,0.0
634,2.2,4,3,750.0,2250.0
634,2.2,5,7,750.0,5250.0
634,2.2,6,6,750.0,4500.0
634,2.2,7,6,750.0,4500.0
634,2.2,8,6,750.0,4500.0
634,2.2,9,6,750.0,4500.0
634,2.2,10,6,750.0,4500.0
634,2.2,11,6,750.0,4500.0
634,2.2,12,6,750.0,4500.0
634,2.2,13,6,750.0,4500.0
634,2.2,14,6,750.0,4500.0
634,2.2,15,6,750.0,4500.0
634,2.2,16,6,750.0,4500.0
634,2.2,17,6,750.0,4500.0
634,2.2,18,6,750.0,4500.0
634,2.2,19,6,750.0,4500.0
634,2.2,20,5,750.0,3750.0
634,2.2,21,4,750.0,3000.0
634,2.2,22,3,750.0,2250.0
634,2.2,23,4,750.0,3000.0
636,2.2,0,0,750.0,0.0
636,2.2,1,0,750.0,0.0
636,2.2,4,3,750.0,2250.0
636,2.2,5,7,750.0,5250.0
636,2.2,6,6,750.0,4500.0
636,2.2,7,6,750.0,4500.0
636,2.2,8,6,750.0,4500.0
636,2.2,9,6,750.0,4500.0
636,2.2,10,6,750.0,4500.0
636,2.2,11,6,750.0,4500.0
636,2.2,12,6,750.0,4500.0
636,2.2,13,6,750.0,4500.0
636,2.2,14,6,750.0,4500.0
636,2.2,15,6,750.0,4500.0
636,2.2,16,6,750.0,4500.0
636,2.2,17,6,750.0,4500.0
636,2.2,18,6,750.0,4500.0
636,2.2,19,6,750.0,4500.0
636,2.2,20,5,750.0,3750.0
636,2.2,21,4,750.0,3000.0
636,2.2,22,3,750.0,2250.0
636,2.2,23,4,750.0,3000.0
638,2.2,0,0,750.0,0.0
638,2.2,1,0,750.0,0.0
638,2.2,4,3,750.0,2250.0
638,2.2,5,7,750.0,5250.0
638,2.2,6,6,750.0,4500.0
638,2.2,7,6,750.0,4500.0
638,2.2,8,6,750.0,4500.0
638,2.2,9,6,750.0,4500.0
638,2.2,10,6,750.0,4500.0
638,2.2,11,6,750.0,4500.0
638,2.2,12,6,750.0,4500.0
638,2.2,13,6,750.0,4500.0
638,2.2,14,6,750.0,4500.0
638,2.2,15,6,750.0,4500.0
638,2.2,16,6,750.0,4500.0
638,2.2,17,6,750.0,4500.0
638,2.2,18,6,750.0,4500.0
638,2.2,19,6,750.0,4500.0
638,2.2,20,5,750.0,3750.0
638,2.2,21,4,750.0,3000.0
638,2.2,22,3,750.0,2250.0
638,2.2,23,4,750.0,3000.0
640,2.2,0,0,750.0,0.0
640,2.2,1,0,750.0,0.0
640,2.2,4,3,750.0,2250.0
640,2.2,5,7,750.0,5250.0
640,2.2,6,6,750.0,4500.0
640,2.2,7,6,750.0,4500.0
